time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1462921608,2001:470:83ae:2:212:6d02::4035,1,0,0,0,0,0,0,3,0,0,0,0
1462921608,2001:470:83ae:2:212:6d02::4035,2,4,4,2,0,2,0,1,0,0,0,0
1462921608,2001:470:83ae:2:212:6d02::4035,3,2,2,1,0,0,0,1,0,0,0,0
1462921608,2001:470:83ae:2:212:6d02::4035,4,1,1,1,0,0,0,1,0,0,0,0
1462921608,2001:470:83ae:2:212:6d02::4035,5,1,1,0,0,0,0,1,0,0,0,0
1462921609,2001:470:83ae:2:212:6d02::4035,6,0,0,0,0,0,0,1,0,0,0,0
1462921609,2001:470:83ae:2:212:6d02::4035,7,2,2,1,0,0,0,1,0,0,0,0
1462921609,2001:470:83ae:2:212:6d02::4035,8,0,0,0,0,0,0,1,0,0,0,0
1462921609,2001:470:83ae:2:212:6d02::4035,9,1,1,0,0,0,0,1,0,0,0,0
1462921609,2001:470:83ae:2:212:6d02::4035,10,0,0,0,0,0,0,1,0,0,0,0
1462921610,2001:470:83ae:2:212:6d02::4035,11,1,1,0,0,0,0,1,0,0,0,0
1462921610,2001:470:83ae:2:212:6d02::4035,12,0,0,0,0,0,0,1,0,0,0,0
1462921610,2001:470:83ae:2:212:6d02::4035,13,2,2,1,0,0,0,1,0,0,0,0
1462921610,2001:470:83ae:2:212:6d02::4035,14,0,0,0,0,0,0,1,0,0,0,0
1462921610,2001:470:83ae:2:212:6d02::4035,15,1,1,0,0,0,0,1,0,0,0,0
1462921610,2001:470:83ae:2:212:6d02::4035,16,0,0,0,0,0,0,1,0,0,0,0
1462921611,2001:470:83ae:2:212:6d02::4035,17,1,1,0,0,0,0,1,0,0,0,0
1462921612,2001:470:83ae:2:212:6d02::4035,18,0,0,0,0,0,0,1,0,0,0,0
1462921612,2001:470:83ae:2:212:6d02::4035,19,1,1,0,0,0,0,1,0,0,0,0
1462921613,2001:470:83ae:2:212:6d02::4035,20,0,0,0,0,0,0,1,0,0,0,0
1462921613,2001:470:83ae:2:212:6d02::4035,21,1,1,0,0,0,0,1,0,0,0,0
1462921613,2001:470:83ae:2:212:6d02::4035,22,0,0,0,0,0,0,1,0,0,0,0
1462921613,2001:470:83ae:2:212:6d02::4035,23,2,2,1,0,0,0,1,0,0,0,0
1462921613,2001:470:83ae:2:212:6d02::4035,24,0,0,0,0,0,0,1,0,0,0,0
1462921613,2001:470:83ae:2:212:6d02::4035,25,1,1,0,0,0,0,1,0,0,0,0
1462921614,2001:470:83ae:2:212:6d02::4035,26,0,0,0,0,0,0,1,0,0,0,0
1462921614,2001:470:83ae:2:212:6d02::4035,27,1,1,0,0,0,0,1,0,0,0,0
1462921614,2001:470:83ae:2:212:6d02::4035,28,0,0,0,0,0,0,1,0,0,0,0
1462921614,2001:470:83ae:2:212:6d02::4035,29,1,1,0,0,0,0,1,0,0,0,0
1462921614,2001:470:83ae:2:212:6d02::4035,30,0,0,0,0,0,0,1,0,0,0,0
1462921614,2001:470:83ae:2:212:6d02::4035,31,1,1,0,0,0,0,1,0,0,0,0
1462921615,2001:470:83ae:2:212:6d02::4035,32,0,0,0,0,0,0,1,0,0,0,0
1462921615,2001:470:83ae:2:212:6d02::4035,33,1,1,0,0,0,0,1,0,0,0,0
1462921615,2001:470:83ae:2:212:6d02::4035,34,0,0,0,0,0,0,1,0,0,0,0
1462921615,2001:470:83ae:2:212:6d02::4035,35,1,1,0,0,0,0,1,0,0,0,0
1462921615,2001:470:83ae:2:212:6d02::4035,36,0,0,0,0,0,0,1,0,0,0,0
1462921616,2001:470:83ae:2:212:6d02::4035,37,1,1,0,0,0,0,1,0,0,0,0
1462921616,2001:470:83ae:2:212:6d02::4035,38,0,0,0,0,0,0,1,0,0,0,0
1462921616,2001:470:83ae:2:212:6d02::4035,39,1,1,0,0,0,0,1,0,0,0,0
1462921616,2001:470:83ae:2:212:6d02::4035,40,0,0,0,0,0,0,1,0,0,0,0
1462921616,2001:470:83ae:2:212:6d02::4035,41,1,1,0,0,0,0,1,0,0,0,0
1462921616,2001:470:83ae:2:212:6d02::4035,42,0,0,0,0,0,0,1,0,0,0,0
1462921616,2001:470:83ae:2:212:6d02::4035,43,1,1,0,0,0,0,1,0,0,0,0
1462921617,2001:470:83ae:2:212:6d02::4035,44,0,0,0,0,0,0,1,0,0,0,0
1462921617,2001:470:83ae:2:212:6d02::4035,45,1,1,0,0,0,0,1,0,0,0,0
1462921617,2001:470:83ae:2:212:6d02::4035,46,0,0,0,0,0,0,1,0,0,0,0
1462921617,2001:470:83ae:2:212:6d02::4035,47,1,1,0,0,0,0,1,0,0,0,0
1462921617,2001:470:83ae:2:212:6d02::4035,48,1,1,1,0,0,0,1,0,0,0,0
1462921617,2001:470:83ae:2:212:6d02::4035,49,1,1,0,0,0,0,1,0,0,0,0
1462921618,2001:470:83ae:2:212:6d02::4035,50,0,0,0,0,0,0,1,0,0,0,0
1462921618,2001:470:83ae:2:212:6d02::4035,51,1,1,0,0,0,0,1,0,0,0,0
1462921618,2001:470:83ae:2:212:6d02::4035,52,0,0,0,0,0,0,1,0,0,0,0
1462921619,2001:470:83ae:2:212:6d02::4035,53,1,1,0,0,0,0,1,0,0,0,0
1462921619,2001:470:83ae:2:212:6d02::4035,54,0,0,0,0,0,0,1,0,0,0,0
1462921619,2001:470:83ae:2:212:6d02::4035,55,1,1,0,0,0,0,1,0,0,0,0
1462921619,2001:470:83ae:2:212:6d02::4035,56,0,0,0,0,0,0,1,0,0,0,0
1462921619,2001:470:83ae:2:212:6d02::4035,57,1,1,0,0,0,0,1,0,0,0,0
1462921620,2001:470:83ae:2:212:6d02::4035,58,0,0,0,0,0,0,1,0,0,0,0
1462921620,2001:470:83ae:2:212:6d02::4035,59,1,1,0,0,0,0,1,0,0,0,0
1462921620,2001:470:83ae:2:212:6d02::4035,60,0,0,0,0,0,0,1,0,0,0,0
1462921620,2001:470:83ae:2:212:6d02::4035,61,1,1,0,0,0,0,1,0,0,0,0
1462921620,2001:470:83ae:2:212:6d02::4035,62,0,0,0,0,0,0,1,0,0,0,0
1462921620,2001:470:83ae:2:212:6d02::4035,63,1,1,0,0,0,0,1,0,0,0,0
1462921621,2001:470:83ae:2:212:6d02::4035,64,0,0,0,0,0,0,1,0,0,0,0
1462921621,2001:470:83ae:2:212:6d02::4035,65,0,0,0,0,0,0,1,0,0,0,0
1462921621,2001:470:83ae:2:212:6d02::4035,66,1,1,0,0,0,0,1,0,0,0,0
1462921621,2001:470:83ae:2:212:6d02::4035,67,0,0,0,0,0,0,1,0,0,0,0
1462921622,2001:470:83ae:2:212:6d02::4035,68,1,1,0,0,0,0,1,0,0,0,0
1462921622,2001:470:83ae:2:212:6d02::4035,69,0,0,0,0,0,0,1,0,0,0,0
1462921622,2001:470:83ae:2:212:6d02::4035,70,1,1,0,0,0,0,1,0,0,0,0
1462921623,2001:470:83ae:2:212:6d02::4035,71,0,0,0,0,0,0,1,0,0,0,0
1462921623,2001:470:83ae:2:212:6d02::4035,72,1,1,0,0,0,0,1,0,0,0,0
1462921623,2001:470:83ae:2:212:6d02::4035,73,0,0,0,0,0,0,1,0,0,0,0
1462921623,2001:470:83ae:2:212:6d02::4035,74,1,1,0,0,0,0,1,0,0,0,0
1462921623,2001:470:83ae:2:212:6d02::4035,75,0,0,0,0,0,0,1,0,0,0,0
1462921623,2001:470:83ae:2:212:6d02::4035,76,1,1,0,0,0,0,1,0,0,0,0
