time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1462921496,2001:470:83ae:2:212:6d02::4041,1,0,0,0,0,0,0,1,0,0,0,0
1462921496,2001:470:83ae:2:212:6d02::4041,2,4,4,2,0,2,0,1,0,0,0,0
1462921496,2001:470:83ae:2:212:6d02::4041,3,1,2,0,0,0,0,1,0,0,0,0
1462921496,2001:470:83ae:2:212:6d02::4041,4,1,1,1,0,0,0,1,0,0,0,0
1462921497,2001:470:83ae:2:212:6d02::4041,5,1,1,0,0,0,0,1,0,0,0,0
1462921497,2001:470:83ae:2:212:6d02::4041,6,0,0,0,0,0,0,1,0,0,0,0
1462921497,2001:470:83ae:2:212:6d02::4041,7,2,2,1,0,0,0,1,0,0,0,0
1462921497,2001:470:83ae:2:212:6d02::4041,8,0,0,0,0,0,0,1,0,0,0,0
1462921497,2001:470:83ae:2:212:6d02::4041,9,1,1,0,0,0,0,1,0,0,0,0
1462921497,2001:470:83ae:2:212:6d02::4041,10,0,0,0,0,0,0,1,0,0,0,0
1462921498,2001:470:83ae:2:212:6d02::4041,11,1,1,0,0,0,0,1,0,0,0,0
1462921498,2001:470:83ae:2:212:6d02::4041,12,0,0,0,0,0,0,1,0,0,0,0
1462921498,2001:470:83ae:2:212:6d02::4041,13,2,2,1,0,0,0,1,0,0,0,0
1462921498,2001:470:83ae:2:212:6d02::4041,14,0,0,0,0,0,0,1,0,0,0,0
1462921498,2001:470:83ae:2:212:6d02::4041,15,1,1,0,0,0,0,1,0,0,0,0
1462921499,2001:470:83ae:2:212:6d02::4041,16,0,0,0,0,0,0,1,0,0,0,0
1462921499,2001:470:83ae:2:212:6d02::4041,17,1,1,0,0,0,0,1,0,0,0,0
1462921499,2001:470:83ae:2:212:6d02::4041,18,0,0,0,0,0,0,1,0,0,0,0
1462921499,2001:470:83ae:2:212:6d02::4041,19,1,1,0,0,0,0,1,0,0,0,0
1462921499,2001:470:83ae:2:212:6d02::4041,20,0,0,0,0,0,0,1,0,0,0,0
1462921499,2001:470:83ae:2:212:6d02::4041,21,1,1,0,0,0,0,1,0,0,0,0
1462921500,2001:470:83ae:2:212:6d02::4041,22,1,1,1,0,0,0,1,0,0,0,0
1462921500,2001:470:83ae:2:212:6d02::4041,23,1,1,0,0,0,0,1,0,0,0,0
1462921500,2001:470:83ae:2:212:6d02::4041,24,0,0,0,0,0,0,1,0,0,0,0
1462921500,2001:470:83ae:2:212:6d02::4041,25,1,1,0,0,0,0,1,0,0,0,0
1462921500,2001:470:83ae:2:212:6d02::4041,26,0,0,0,0,0,0,1,0,0,0,0
1462921500,2001:470:83ae:2:212:6d02::4041,27,1,1,0,0,0,0,1,0,0,0,0
1462921501,2001:470:83ae:2:212:6d02::4041,28,0,0,0,0,0,0,1,0,0,0,0
1462921501,2001:470:83ae:2:212:6d02::4041,29,1,1,0,0,0,0,1,0,0,0,0
