time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1462920788,2001:470:83ae:2:212:6d02::4043,1,0,0,0,0,0,0,2,0,0,0,0
1462920788,2001:470:83ae:2:212:6d02::4043,2,4,4,2,0,2,0,2,0,0,0,0
1462920788,2001:470:83ae:2:212:6d02::4043,3,4,4,2,0,1,0,1,0,0,0,0
1462920788,2001:470:83ae:2:212:6d02::4043,4,3,3,2,0,1,0,1,0,0,0,0
1462920806,2001:470:83ae:2:212:6d02::4043,5,2,2,1,0,0,0,1,0,0,0,0
1462920806,2001:470:83ae:2:212:6d02::4043,6,0,0,0,0,0,0,1,0,0,0,0
1462920806,2001:470:83ae:2:212:6d02::4043,7,1,1,0,0,0,0,1,0,0,0,0
1462920806,2001:470:83ae:2:212:6d02::4043,8,0,0,0,0,0,0,1,0,0,0,0
1462920807,2001:470:83ae:2:212:6d02::4043,9,2,2,1,0,0,0,1,0,0,0,0
1462920822,2001:470:83ae:2:212:6d02::4043,10,0,0,0,0,0,0,1,0,0,0,0
1462920822,2001:470:83ae:2:212:6d02::4043,11,1,1,0,0,0,0,1,0,0,0,0
1462920822,2001:470:83ae:2:212:6d02::4043,12,0,0,0,0,0,0,1,0,0,0,0
1462920823,2001:470:83ae:2:212:6d02::4043,13,1,1,0,0,0,0,1,0,0,0,0
1462920844,2001:470:83ae:2:212:6d02::4043,14,0,0,0,0,0,0,1,0,0,0,0
1462920844,2001:470:83ae:2:212:6d02::4043,15,1,1,0,0,0,0,1,0,0,0,0
1462920844,2001:470:83ae:2:212:6d02::4043,16,0,0,0,0,0,0,1,0,0,0,0
1462920844,2001:470:83ae:2:212:6d02::4043,17,1,1,0,0,0,0,1,0,0,0,0
1462920845,2001:470:83ae:2:212:6d02::4043,18,0,0,0,0,0,0,1,0,0,0,0
1462920845,2001:470:83ae:2:212:6d02::4043,19,1,1,0,0,0,0,1,0,0,0,0
1462920845,2001:470:83ae:2:212:6d02::4043,20,0,0,0,0,0,0,1,0,0,0,0
1462920865,2001:470:83ae:2:212:6d02::4043,21,1,1,0,0,0,0,1,0,0,0,0
1462920865,2001:470:83ae:2:212:6d02::4043,22,0,0,0,0,0,0,1,0,0,0,0
1462920865,2001:470:83ae:2:212:6d02::4043,23,2,2,1,0,0,0,1,0,0,0,0
1462920883,2001:470:83ae:2:212:6d02::4043,24,0,0,0,0,0,0,1,0,0,0,0
1462920884,2001:470:83ae:2:212:6d02::4043,25,1,1,0,0,0,0,1,0,0,0,0
1462920884,2001:470:83ae:2:212:6d02::4043,26,1,1,1,0,0,0,1,0,0,0,0
1462920902,2001:470:83ae:2:212:6d02::4043,27,1,1,0,0,0,0,1,0,0,0,0
1462920903,2001:470:83ae:2:212:6d02::4043,28,0,0,0,0,0,0,1,0,0,0,0
1462920903,2001:470:83ae:2:212:6d02::4043,29,1,1,0,0,0,0,1,0,0,0,0
1462920903,2001:470:83ae:2:212:6d02::4043,30,0,0,0,0,0,0,1,0,0,0,0
1462920903,2001:470:83ae:2:212:6d02::4043,31,1,1,0,0,0,0,1,0,0,0,0
1462920936,2001:470:83ae:2:212:6d02::4043,32,0,0,0,0,0,0,1,0,0,0,0
1462920937,2001:470:83ae:2:212:6d02::4043,33,1,1,0,0,0,0,1,0,0,0,0
1462920937,2001:470:83ae:2:212:6d02::4043,34,0,0,0,0,0,0,1,0,0,0,0
1462920937,2001:470:83ae:2:212:6d02::4043,35,1,1,0,0,0,0,1,0,0,0,0
1462920937,2001:470:83ae:2:212:6d02::4043,36,0,0,0,0,0,0,1,0,0,0,0
1462920962,2001:470:83ae:2:212:6d02::4043,37,1,1,0,0,0,0,1,0,0,0,0
1462920962,2001:470:83ae:2:212:6d02::4043,38,0,0,0,0,0,0,1,0,0,0,0
1462920962,2001:470:83ae:2:212:6d02::4043,39,1,1,0,0,0,0,1,0,0,0,0
1462920962,2001:470:83ae:2:212:6d02::4043,40,0,0,0,0,0,0,1,0,0,0,0
1462920963,2001:470:83ae:2:212:6d02::4043,41,1,1,0,0,0,0,1,0,0,0,0
1462920963,2001:470:83ae:2:212:6d02::4043,42,0,0,0,0,0,0,1,0,0,0,0
1462920963,2001:470:83ae:2:212:6d02::4043,43,2,2,1,0,0,0,1,0,0,0,0
1462920963,2001:470:83ae:2:212:6d02::4043,44,0,0,0,0,0,0,1,0,0,0,0
1462920964,2001:470:83ae:2:212:6d02::4043,45,1,1,0,0,0,0,1,0,0,0,0
