time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1463033970,2001:470:83ae:2:212:6d02::4041,1,4,4,0,0,0,0,255,0,0,0,0
1463033970,2001:470:83ae:2:212:6d02::4041,2,2,2,0,0,0,0,255,0,0,0,0
1463033970,2001:470:83ae:2:212:6d02::4041,3,1,1,0,0,0,0,255,0,0,0,0
1463033970,2001:470:83ae:2:212:6d02::4041,4,1,1,0,0,0,0,255,0,0,0,0
1463033970,2001:470:83ae:2:212:6d02::4041,5,0,0,0,0,0,0,255,0,0,0,0
1463033970,2001:470:83ae:2:212:6d02::4041,6,0,0,0,0,0,0,255,0,0,0,0
1463033971,2001:470:83ae:2:212:6d02::4041,7,2,2,0,0,0,0,255,0,0,0,0
1463033971,2001:470:83ae:2:212:6d02::4041,8,0,0,0,0,0,0,255,0,0,0,0
1463033971,2001:470:83ae:2:212:6d02::4041,9,0,0,0,0,0,0,255,0,0,0,0
1463033971,2001:470:83ae:2:212:6d02::4041,10,0,0,0,0,0,0,255,0,0,0,0
1463033971,2001:470:83ae:2:212:6d02::4041,11,0,0,0,0,0,0,255,0,0,0,0
1463033971,2001:470:83ae:2:212:6d02::4041,12,0,0,0,0,0,0,255,0,0,0,0
1463033972,2001:470:83ae:2:212:6d02::4041,13,1,1,0,0,0,0,255,0,0,0,0
1463033972,2001:470:83ae:2:212:6d02::4041,14,1,1,0,0,0,0,255,0,1,0,0
1463033972,2001:470:83ae:2:212:6d02::4041,15,0,0,0,0,0,0,255,0,1,0,0
1463033972,2001:470:83ae:2:212:6d02::4041,16,0,0,0,0,0,0,255,0,1,0,0
1463033972,2001:470:83ae:2:212:6d02::4041,17,0,0,0,0,0,0,255,0,1,0,0
1463033973,2001:470:83ae:2:212:6d02::4041,18,0,0,0,0,0,0,255,0,1,0,0
1463033973,2001:470:83ae:2:212:6d02::4041,19,1,1,0,0,0,0,255,0,1,0,0
1463033973,2001:470:83ae:2:212:6d02::4041,20,0,0,0,0,0,0,255,0,1,0,0
1463033973,2001:470:83ae:2:212:6d02::4041,21,0,0,0,0,0,0,255,0,1,0,0
1463033973,2001:470:83ae:2:212:6d02::4041,22,1,1,0,0,0,0,255,0,1,0,0
1463033973,2001:470:83ae:2:212:6d02::4041,23,0,0,0,0,0,0,255,0,1,0,0
1463033974,2001:470:83ae:2:212:6d02::4041,24,0,0,0,0,0,0,255,0,1,0,0
1463033974,2001:470:83ae:2:212:6d02::4041,25,1,1,0,0,0,0,255,0,1,0,0
1463033974,2001:470:83ae:2:212:6d02::4041,26,0,0,0,0,0,0,255,0,1,0,0
1463033974,2001:470:83ae:2:212:6d02::4041,27,0,0,0,0,0,0,255,0,1,0,0
1463033974,2001:470:83ae:2:212:6d02::4041,28,0,0,0,0,0,0,255,0,1,0,0
1463033974,2001:470:83ae:2:212:6d02::4041,29,0,0,0,0,0,0,255,0,1,0,0
1463033975,2001:470:83ae:2:212:6d02::4041,30,0,0,0,0,0,0,255,0,1,0,0
1463033975,2001:470:83ae:2:212:6d02::4041,31,1,1,0,0,0,0,255,0,1,0,0
1463033975,2001:470:83ae:2:212:6d02::4041,32,0,0,0,0,0,0,255,0,1,0,0
1463033975,2001:470:83ae:2:212:6d02::4041,33,0,0,0,0,0,0,255,0,1,0,0
1463033975,2001:470:83ae:2:212:6d02::4041,34,0,0,0,0,0,0,255,0,1,0,0
1463033975,2001:470:83ae:2:212:6d02::4041,35,0,0,0,0,0,0,255,0,1,0,0
1463033976,2001:470:83ae:2:212:6d02::4041,36,0,0,0,0,0,0,255,0,1,0,0
1463033976,2001:470:83ae:2:212:6d02::4041,37,1,1,0,0,0,0,255,0,1,0,0
1463033976,2001:470:83ae:2:212:6d02::4041,38,0,0,0,0,0,0,255,0,1,0,0
1463033976,2001:470:83ae:2:212:6d02::4041,39,0,0,0,0,0,0,255,0,1,0,0
1463033976,2001:470:83ae:2:212:6d02::4041,40,0,0,0,0,0,0,255,0,1,0,0
1463033976,2001:470:83ae:2:212:6d02::4041,41,0,0,0,0,0,0,255,0,1,0,0
1463033977,2001:470:83ae:2:212:6d02::4041,42,0,0,0,0,0,0,255,0,1,0,0
1463033977,2001:470:83ae:2:212:6d02::4041,43,1,1,0,0,0,0,255,0,1,0,0
1463033977,2001:470:83ae:2:212:6d02::4041,44,0,0,0,0,0,0,255,0,1,0,0
1463033977,2001:470:83ae:2:212:6d02::4041,45,0,0,0,0,0,0,255,0,1,0,0
1463033977,2001:470:83ae:2:212:6d02::4041,46,0,0,0,0,0,0,255,0,1,0,0
1463033977,2001:470:83ae:2:212:6d02::4041,47,0,0,0,0,0,0,255,0,1,0,0
1463033978,2001:470:83ae:2:212:6d02::4041,48,1,1,0,0,0,0,255,0,1,0,0
1463033978,2001:470:83ae:2:212:6d02::4041,49,1,1,0,0,0,0,255,0,1,0,0
1463033978,2001:470:83ae:2:212:6d02::4041,50,0,0,0,0,0,0,255,0,1,0,0
1463033978,2001:470:83ae:2:212:6d02::4041,51,0,0,0,0,0,0,255,0,1,0,0
