time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1463033515,2001:470:83ae:2:212:6d02::4044,1,3,3,0,0,0,0,255,0,1,0,0
1463033515,2001:470:83ae:2:212:6d02::4044,2,3,3,0,0,0,0,255,0,1,0,0
1463033515,2001:470:83ae:2:212:6d02::4044,3,2,2,0,0,0,0,255,0,1,0,0
1463033517,2001:470:83ae:2:212:6d02::4044,4,1,1,0,0,0,0,255,0,1,0,0
1463033517,2001:470:83ae:2:212:6d02::4044,5,0,0,0,0,0,0,255,0,1,0,0
1463033517,2001:470:83ae:2:212:6d02::4044,6,0,0,0,0,0,0,255,0,1,0,0
1463033517,2001:470:83ae:2:212:6d02::4044,7,2,2,0,0,0,0,255,0,1,0,0
1463033517,2001:470:83ae:2:212:6d02::4044,8,0,0,0,0,0,0,255,0,1,0,0
1463033517,2001:470:83ae:2:212:6d02::4044,9,0,0,0,0,0,0,255,0,1,0,0
1463033518,2001:470:83ae:2:212:6d02::4044,10,0,0,0,0,0,0,255,0,1,0,0
1463033518,2001:470:83ae:2:212:6d02::4044,11,0,0,0,0,0,0,255,0,1,0,0
1463033518,2001:470:83ae:2:212:6d02::4044,12,0,0,0,0,0,0,255,0,1,0,0
1463033518,2001:470:83ae:2:212:6d02::4044,13,1,1,0,0,0,0,255,0,1,0,0
1463033518,2001:470:83ae:2:212:6d02::4044,14,1,1,0,0,0,0,255,0,1,0,0
1463033518,2001:470:83ae:2:212:6d02::4044,15,0,0,0,0,0,0,255,0,1,0,0
1463033519,2001:470:83ae:2:212:6d02::4044,16,0,0,0,0,0,0,255,0,1,0,0
1463033519,2001:470:83ae:2:212:6d02::4044,17,0,0,0,0,0,0,255,0,1,0,0
1463033519,2001:470:83ae:2:212:6d02::4044,18,0,0,0,0,0,0,255,0,1,0,0
1463033519,2001:470:83ae:2:212:6d02::4044,19,1,1,0,0,0,0,255,0,1,0,0
1463033519,2001:470:83ae:2:212:6d02::4044,20,0,0,0,0,0,0,255,0,1,0,0
1463033520,2001:470:83ae:2:212:6d02::4044,21,0,0,0,0,0,0,255,0,1,0,0
1463033520,2001:470:83ae:2:212:6d02::4044,22,1,1,0,0,0,0,255,0,1,0,0
1463033520,2001:470:83ae:2:212:6d02::4044,23,0,0,0,0,0,0,255,0,1,0,0
1463033520,2001:470:83ae:2:212:6d02::4044,24,0,0,0,0,0,0,255,0,1,0,0
1463033520,2001:470:83ae:2:212:6d02::4044,25,1,1,0,0,0,0,255,0,1,0,0
1463033520,2001:470:83ae:2:212:6d02::4044,26,0,0,0,0,0,0,255,0,1,0,0
1463033521,2001:470:83ae:2:212:6d02::4044,27,0,0,0,0,0,0,255,0,1,0,0
1463033521,2001:470:83ae:2:212:6d02::4044,28,0,0,0,0,0,0,255,0,1,0,0
1463033521,2001:470:83ae:2:212:6d02::4044,29,0,0,0,0,0,0,255,0,1,0,0
1463033521,2001:470:83ae:2:212:6d02::4044,30,0,0,0,0,0,0,255,0,1,0,0
1463033521,2001:470:83ae:2:212:6d02::4044,31,1,1,0,0,0,0,255,0,1,0,0
1463033521,2001:470:83ae:2:212:6d02::4044,32,0,0,0,0,0,0,255,0,1,0,0
1463033522,2001:470:83ae:2:212:6d02::4044,33,0,0,0,0,0,0,255,0,1,0,0
1463033522,2001:470:83ae:2:212:6d02::4044,34,0,0,0,0,0,0,255,0,1,0,0
1463033522,2001:470:83ae:2:212:6d02::4044,35,0,0,0,0,0,0,255,0,1,0,0
1463033522,2001:470:83ae:2:212:6d02::4044,36,0,0,0,0,0,0,255,0,1,0,0
1463033522,2001:470:83ae:2:212:6d02::4044,37,1,1,0,0,0,0,255,0,1,0,0
1463033522,2001:470:83ae:2:212:6d02::4044,38,0,0,0,0,0,0,255,0,1,0,0
1463033523,2001:470:83ae:2:212:6d02::4044,39,0,0,0,0,0,0,255,0,1,0,0
1463033523,2001:470:83ae:2:212:6d02::4044,40,0,0,0,0,0,0,255,0,1,0,0
1463033523,2001:470:83ae:2:212:6d02::4044,41,0,0,0,0,0,0,255,0,1,0,0
1463033523,2001:470:83ae:2:212:6d02::4044,42,0,0,0,0,0,0,255,0,1,0,0
1463033523,2001:470:83ae:2:212:6d02::4044,43,1,1,0,0,0,0,255,0,1,0,0
1463033523,2001:470:83ae:2:212:6d02::4044,44,0,0,0,0,0,0,255,0,1,0,0
1463033524,2001:470:83ae:2:212:6d02::4044,45,0,0,0,0,0,0,255,0,1,0,0
1463033524,2001:470:83ae:2:212:6d02::4044,46,0,0,0,0,0,0,255,0,1,0,0
1463033524,2001:470:83ae:2:212:6d02::4044,47,0,0,0,0,0,0,255,0,1,0,0
1463033524,2001:470:83ae:2:212:6d02::4044,48,1,1,0,0,0,0,255,0,1,0,0
1463033524,2001:470:83ae:2:212:6d02::4044,49,1,1,0,0,0,0,255,0,1,0,0
1463033524,2001:470:83ae:2:212:6d02::4044,50,0,0,0,0,0,0,255,0,1,0,0
1463033525,2001:470:83ae:2:212:6d02::4044,51,0,0,0,0,0,0,255,0,1,0,0
1463033525,2001:470:83ae:2:212:6d02::4044,52,0,0,0,0,0,0,255,0,1,0,0
1463033525,2001:470:83ae:2:212:6d02::4044,53,0,0,0,0,0,0,255,0,1,0,0
1463033525,2001:470:83ae:2:212:6d02::4044,54,0,0,0,0,0,0,255,0,1,0,0
1463033525,2001:470:83ae:2:212:6d02::4044,55,1,1,0,0,0,0,255,0,1,0,0
1463033525,2001:470:83ae:2:212:6d02::4044,56,0,0,0,0,0,0,255,0,1,0,0
1463033526,2001:470:83ae:2:212:6d02::4044,57,0,0,0,0,0,0,255,0,1,0,0
1463033526,2001:470:83ae:2:212:6d02::4044,58,0,0,0,0,0,0,255,0,1,0,0
1463033526,2001:470:83ae:2:212:6d02::4044,59,1,1,0,0,0,0,255,0,1,0,0
1463033526,2001:470:83ae:2:212:6d02::4044,60,0,0,0,0,0,0,255,0,1,0,0
1463033526,2001:470:83ae:2:212:6d02::4044,61,1,1,0,0,0,0,255,0,1,0,0
1463033526,2001:470:83ae:2:212:6d02::4044,62,0,0,0,0,0,0,255,0,1,0,0
1463033527,2001:470:83ae:2:212:6d02::4044,63,0,0,0,0,0,0,255,0,1,0,0
1463033527,2001:470:83ae:2:212:6d02::4044,64,0,0,0,0,0,0,255,0,1,0,0
1463033527,2001:470:83ae:2:212:6d02::4044,65,0,0,0,0,0,0,255,0,1,0,0
1463033527,2001:470:83ae:2:212:6d02::4044,66,1,1,0,0,0,0,255,0,1,0,0
1463033527,2001:470:83ae:2:212:6d02::4044,67,0,0,0,0,0,0,255,0,1,0,0
1463033527,2001:470:83ae:2:212:6d02::4044,68,0,0,0,0,0,0,255,0,1,0,0
1463033528,2001:470:83ae:2:212:6d02::4044,69,0,0,0,0,0,0,255,0,1,0,0
1463033528,2001:470:83ae:2:212:6d02::4044,70,0,0,0,0,0,0,255,0,1,0,0
1463033528,2001:470:83ae:2:212:6d02::4044,71,0,0,0,0,0,0,255,0,1,0,0
1463033528,2001:470:83ae:2:212:6d02::4044,72,1,1,0,0,0,0,255,0,1,0,0
1463033528,2001:470:83ae:2:212:6d02::4044,73,0,0,0,0,0,0,255,0,1,0,0
1463033528,2001:470:83ae:2:212:6d02::4044,74,0,0,0,0,0,0,255,0,1,0,0
1463033529,2001:470:83ae:2:212:6d02::4044,75,0,0,0,0,0,0,255,0,1,0,0
1463033529,2001:470:83ae:2:212:6d02::4044,76,0,0,0,0,0,0,255,0,1,0,0
1463033529,2001:470:83ae:2:212:6d02::4044,77,0,0,0,0,0,0,255,0,1,0,0
1463033529,2001:470:83ae:2:212:6d02::4044,78,1,1,0,0,0,0,255,0,1,0,0
1463033529,2001:470:83ae:2:212:6d02::4044,79,0,0,0,0,0,0,255,0,1,0,0
1463033530,2001:470:83ae:2:212:6d02::4044,80,0,0,0,0,0,0,255,0,1,0,0
1463033530,2001:470:83ae:2:212:6d02::4044,81,0,0,0,0,0,0,255,0,1,0,0
1463033530,2001:470:83ae:2:212:6d02::4044,82,0,0,0,0,0,0,255,0,1,0,0
1463033530,2001:470:83ae:2:212:6d02::4044,83,0,0,0,0,0,0,255,0,1,0,0
1463033530,2001:470:83ae:2:212:6d02::4044,84,1,1,0,0,0,0,255,0,1,0,0
