time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1462859347,2001:470:83ae:2:212:6d02::4044,1,0,0,0,0,0,0,2,0,0,0,0
1462859347,2001:470:83ae:2:212:6d02::4044,2,3,3,2,0,1,0,1,0,0,0,0
1462859347,2001:470:83ae:2:212:6d02::4044,3,2,2,1,0,0,0,1,0,0,0,0
1462859348,2001:470:83ae:2:212:6d02::4044,4,1,1,1,0,0,0,1,0,0,0,0
1462859348,2001:470:83ae:2:212:6d02::4044,5,3,3,1,0,1,0,1,0,0,0,0
1462859348,2001:470:83ae:2:212:6d02::4044,6,1,1,1,0,0,0,1,0,0,0,0
1462859348,2001:470:83ae:2:212:6d02::4044,7,3,3,2,0,0,0,1,0,0,0,0
1462859348,2001:470:83ae:2:212:6d02::4044,8,0,0,0,0,0,0,1,0,0,0,0
1462859349,2001:470:83ae:2:212:6d02::4044,9,2,2,1,0,0,0,1,0,0,0,0
1462859349,2001:470:83ae:2:212:6d02::4044,10,0,0,0,0,0,0,1,0,0,0,0
1462859349,2001:470:83ae:2:212:6d02::4044,11,1,1,0,0,0,0,1,0,0,0,0
1462859349,2001:470:83ae:2:212:6d02::4044,12,1,1,1,0,0,0,1,0,0,0,0
1462859350,2001:470:83ae:2:212:6d02::4044,13,1,1,0,0,0,0,1,0,0,0,0
1462859350,2001:470:83ae:2:212:6d02::4044,14,0,0,0,0,0,0,1,0,0,0,0
1462859350,2001:470:83ae:2:212:6d02::4044,15,1,1,0,0,0,0,1,0,0,0,0
1462859350,2001:470:83ae:2:212:6d02::4044,16,0,0,0,0,0,0,1,0,0,0,0
1462859350,2001:470:83ae:2:212:6d02::4044,17,2,2,1,0,0,0,1,0,0,0,0
1462859351,2001:470:83ae:2:212:6d02::4044,18,0,0,0,0,0,0,1,0,0,0,0
1462859351,2001:470:83ae:2:212:6d02::4044,19,1,1,0,0,0,0,1,0,0,0,0
1462859351,2001:470:83ae:2:212:6d02::4044,20,0,0,0,0,0,0,1,0,0,0,0
1462859351,2001:470:83ae:2:212:6d02::4044,21,1,1,0,0,0,0,1,0,0,0,0
1462859351,2001:470:83ae:2:212:6d02::4044,22,0,0,0,0,0,0,1,0,0,0,0
1462859352,2001:470:83ae:2:212:6d02::4044,23,1,1,0,0,0,0,1,0,0,0,0
1462859352,2001:470:83ae:2:212:6d02::4044,24,0,0,0,0,0,0,1,0,0,0,0
1462859352,2001:470:83ae:2:212:6d02::4044,25,1,1,0,0,0,0,1,0,0,0,0
1462859353,2001:470:83ae:2:212:6d02::4044,26,0,0,0,0,0,0,1,0,0,0,0
1462859353,2001:470:83ae:2:212:6d02::4044,27,1,1,0,0,0,0,1,0,0,0,0
1462859353,2001:470:83ae:2:212:6d02::4044,28,0,0,0,0,0,0,1,0,0,0,0
