time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1462858832,2001:470:83ae:2:212:6d02::4040,1,0,0,0,0,0,0,255,0,0,0,0
1462858832,2001:470:83ae:2:212:6d02::4040,2,3,3,1,0,2,0,1,0,0,0,0
1462858832,2001:470:83ae:2:212:6d02::4040,3,2,2,1,0,0,0,1,0,0,0,0
1462858832,2001:470:83ae:2:212:6d02::4040,4,1,1,1,0,0,0,1,0,0,0,0
1462858832,2001:470:83ae:2:212:6d02::4040,5,2,2,1,0,0,0,1,0,0,0,0
1462858833,2001:470:83ae:2:212:6d02::4040,6,0,0,0,0,0,0,1,0,0,0,0
1462858833,2001:470:83ae:2:212:6d02::4040,7,1,1,0,0,0,0,1,0,0,0,0
1462858833,2001:470:83ae:2:212:6d02::4040,8,1,1,1,0,0,0,1,0,0,0,0
1462858834,2001:470:83ae:2:212:6d02::4040,9,1,1,0,0,0,0,1,0,0,0,0
1462858834,2001:470:83ae:2:212:6d02::4040,10,0,0,0,0,0,0,1,0,0,0,0
1462858834,2001:470:83ae:2:212:6d02::4040,11,1,1,0,0,0,0,1,0,0,0,0
1462858834,2001:470:83ae:2:212:6d02::4040,12,0,0,0,0,0,0,1,0,0,0,0
1462858834,2001:470:83ae:2:212:6d02::4040,13,2,2,1,0,0,0,1,0,0,0,0
1462858835,2001:470:83ae:2:212:6d02::4040,14,0,0,0,0,0,0,1,0,0,0,0
1462858835,2001:470:83ae:2:212:6d02::4040,15,1,1,0,0,0,0,1,0,0,0,0
1462858835,2001:470:83ae:2:212:6d02::4040,16,0,0,0,0,0,0,1,0,0,0,0
1462858835,2001:470:83ae:2:212:6d02::4040,17,1,1,0,0,0,0,1,0,0,0,0
1462858835,2001:470:83ae:2:212:6d02::4040,18,0,0,0,0,0,0,1,0,0,0,0
1462858835,2001:470:83ae:2:212:6d02::4040,19,1,1,0,0,0,0,1,0,0,0,0
1462858836,2001:470:83ae:2:212:6d02::4040,20,0,0,0,0,0,0,1,0,0,0,0
1462858836,2001:470:83ae:2:212:6d02::4040,21,1,1,0,0,0,0,1,0,0,0,0
1462858836,2001:470:83ae:2:212:6d02::4040,22,0,0,0,0,0,0,1,0,0,0,0
1462858836,2001:470:83ae:2:212:6d02::4040,23,2,2,1,0,0,0,1,0,0,0,0
1462858836,2001:470:83ae:2:212:6d02::4040,24,0,0,0,0,0,0,1,0,0,0,0
1462858837,2001:470:83ae:2:212:6d02::4040,25,1,1,0,0,0,0,1,0,0,0,0
1462858837,2001:470:83ae:2:212:6d02::4040,26,0,0,0,0,0,0,1,0,0,0,0
1462858837,2001:470:83ae:2:212:6d02::4040,27,1,1,0,0,0,0,1,0,0,0,0
1462858837,2001:470:83ae:2:212:6d02::4040,28,0,0,0,0,0,0,1,0,0,0,0
1462858837,2001:470:83ae:2:212:6d02::4040,29,1,1,0,0,0,0,1,0,0,0,0
1462858838,2001:470:83ae:2:212:6d02::4040,30,0,0,0,0,0,0,1,0,0,0,0
1462858838,2001:470:83ae:2:212:6d02::4040,31,1,1,0,0,0,0,1,0,0,0,0
1462858838,2001:470:83ae:2:212:6d02::4040,32,0,0,0,0,0,0,1,0,0,0,0
1462858838,2001:470:83ae:2:212:6d02::4040,33,1,1,0,0,0,0,1,0,0,0,0
1462858838,2001:470:83ae:2:212:6d02::4040,34,0,0,0,0,0,0,1,0,0,0,0
1462858839,2001:470:83ae:2:212:6d02::4040,35,1,1,0,0,0,0,1,0,0,0,0
1462858839,2001:470:83ae:2:212:6d02::4040,36,0,0,0,0,0,0,1,0,0,0,0
1462858839,2001:470:83ae:2:212:6d02::4040,37,1,1,0,0,0,0,1,0,0,0,0
1462858840,2001:470:83ae:2:212:6d02::4040,38,0,0,0,0,0,0,1,0,0,0,0
1462858840,2001:470:83ae:2:212:6d02::4040,39,1,1,0,0,0,0,1,0,0,0,0
1462858840,2001:470:83ae:2:212:6d02::4040,40,0,0,0,0,0,0,1,0,0,0,0
1462858841,2001:470:83ae:2:212:6d02::4040,41,1,1,0,0,0,0,1,0,0,0,0
1462858841,2001:470:83ae:2:212:6d02::4040,42,0,0,0,0,0,0,1,0,0,0,0
1462858841,2001:470:83ae:2:212:6d02::4040,43,1,1,0,0,0,0,1,0,0,0,0
1462858841,2001:470:83ae:2:212:6d02::4040,44,0,0,0,0,0,0,1,0,0,0,0
1462858841,2001:470:83ae:2:212:6d02::4040,45,2,2,1,0,0,0,1,0,0,0,0
1462858842,2001:470:83ae:2:212:6d02::4040,46,0,0,0,0,0,0,1,0,0,0,0
1462858842,2001:470:83ae:2:212:6d02::4040,47,1,1,0,0,0,0,1,0,0,0,0
1462858842,2001:470:83ae:2:212:6d02::4040,48,0,0,0,0,0,0,1,0,0,0,0
1462858842,2001:470:83ae:2:212:6d02::4040,49,1,1,0,0,0,0,1,0,0,0,0
1462858842,2001:470:83ae:2:212:6d02::4040,50,0,0,0,0,0,0,1,0,0,0,0
1462858843,2001:470:83ae:2:212:6d02::4040,51,1,1,0,0,0,0,1,0,0,0,0
1462858843,2001:470:83ae:2:212:6d02::4040,52,0,0,0,0,0,0,1,0,0,0,0
1462858843,2001:470:83ae:2:212:6d02::4040,53,1,1,0,0,0,0,1,0,0,0,0
1462858844,2001:470:83ae:2:212:6d02::4040,54,0,0,0,0,0,0,1,0,0,0,0
1462858844,2001:470:83ae:2:212:6d02::4040,55,1,1,0,0,0,0,1,0,0,0,0
1462858844,2001:470:83ae:2:212:6d02::4040,56,0,0,0,0,0,0,1,0,0,0,0
1462858844,2001:470:83ae:2:212:6d02::4040,57,1,1,0,0,0,0,1,0,0,0,0
1462858844,2001:470:83ae:2:212:6d02::4040,58,1,1,0,0,0,0,1,0,0,0,0
1462858845,2001:470:83ae:2:212:6d02::4040,59,0,0,0,0,0,0,1,0,0,0,0
1462858845,2001:470:83ae:2:212:6d02::4040,60,1,1,0,0,0,0,1,0,0,0,0
1462858845,2001:470:83ae:2:212:6d02::4040,61,0,0,0,0,0,0,1,0,0,0,0
1462858845,2001:470:83ae:2:212:6d02::4040,62,1,1,0,0,0,0,1,0,0,0,0
1462858845,2001:470:83ae:2:212:6d02::4040,63,0,0,0,0,0,0,1,0,0,0,0
1462858845,2001:470:83ae:2:212:6d02::4040,64,1,1,0,0,0,0,1,0,0,0,0
1462858846,2001:470:83ae:2:212:6d02::4040,65,0,0,0,0,0,0,1,0,0,0,0
1462858846,2001:470:83ae:2:212:6d02::4040,66,1,1,0,0,0,0,1,0,0,0,0
1462858846,2001:470:83ae:2:212:6d02::4040,67,0,0,0,0,0,0,1,0,0,0,0
1462858846,2001:470:83ae:2:212:6d02::4040,68,1,1,0,0,0,0,1,0,0,0,0
1462858846,2001:470:83ae:2:212:6d02::4040,69,0,0,0,0,0,0,1,0,0,0,0
1462858847,2001:470:83ae:2:212:6d02::4040,70,1,1,0,0,0,0,1,0,0,0,0
1462858847,2001:470:83ae:2:212:6d02::4040,71,0,0,0,0,0,0,1,0,0,0,0
1462858847,2001:470:83ae:2:212:6d02::4040,72,1,1,0,0,0,0,1,0,0,0,0
1462858847,2001:470:83ae:2:212:6d02::4040,73,0,0,0,0,0,0,1,0,0,0,0
1462858847,2001:470:83ae:2:212:6d02::4040,74,1,1,0,0,0,0,1,0,0,0,0
1462858848,2001:470:83ae:2:212:6d02::4040,75,0,0,0,0,0,0,1,0,0,0,0
1462858848,2001:470:83ae:2:212:6d02::4040,76,1,1,0,0,0,0,1,0,0,0,0
1462858848,2001:470:83ae:2:212:6d02::4040,77,0,0,0,0,0,0,1,0,0,0,0
1462858848,2001:470:83ae:2:212:6d02::4040,78,1,1,0,0,0,0,1,0,0,0,0
1462858848,2001:470:83ae:2:212:6d02::4040,79,0,0,0,0,0,0,1,0,0,0,0
1462858849,2001:470:83ae:2:212:6d02::4040,80,1,1,0,0,0,0,1,0,0,0,0
1462858849,2001:470:83ae:2:212:6d02::4040,81,0,0,0,0,0,0,1,0,0,0,0
1462858849,2001:470:83ae:2:212:6d02::4040,82,1,1,0,0,0,0,1,0,0,0,0
1462858849,2001:470:83ae:2:212:6d02::4040,83,1,1,1,0,0,0,1,0,0,0,0
1462858849,2001:470:83ae:2:212:6d02::4040,84,1,1,0,0,0,0,1,0,0,0,0
1462858850,2001:470:83ae:2:212:6d02::4040,85,0,0,0,0,0,0,1,0,0,0,0
1462858850,2001:470:83ae:2:212:6d02::4040,86,1,1,0,0,0,0,1,0,0,0,0
1462858850,2001:470:83ae:2:212:6d02::4040,87,0,0,0,0,0,0,1,0,0,0,0
1462858850,2001:470:83ae:2:212:6d02::4040,88,1,1,0,0,0,0,1,0,0,0,0
1462858850,2001:470:83ae:2:212:6d02::4040,89,0,0,0,0,0,0,1,0,0,0,0
1462858851,2001:470:83ae:2:212:6d02::4040,90,1,1,0,0,0,0,1,0,0,0,0
1462858851,2001:470:83ae:2:212:6d02::4040,91,0,0,0,0,0,0,1,0,0,0,0
1462858851,2001:470:83ae:2:212:6d02::4040,92,1,1,0,0,0,0,1,0,0,0,0
1462858851,2001:470:83ae:2:212:6d02::4040,93,0,0,0,0,0,0,1,0,0,0,0
1462858851,2001:470:83ae:2:212:6d02::4040,94,1,1,0,0,0,0,1,0,0,0,0
1462858852,2001:470:83ae:2:212:6d02::4040,95,0,0,0,0,0,0,1,0,0,0,0
1462858852,2001:470:83ae:2:212:6d02::4040,96,1,1,0,0,0,0,1,0,0,0,0
1462858852,2001:470:83ae:2:212:6d02::4040,97,0,0,0,0,0,0,1,0,0,0,0
1462858852,2001:470:83ae:2:212:6d02::4040,98,1,1,0,0,0,0,1,0,0,0,0
1462858852,2001:470:83ae:2:212:6d02::4040,99,0,0,0,0,0,0,1,0,0,0,0
1462858853,2001:470:83ae:2:212:6d02::4040,100,1,1,0,0,0,0,1,0,0,0,0
1462858853,2001:470:83ae:2:212:6d02::4040,101,0,0,0,0,0,0,1,0,0,0,0
1462858854,2001:470:83ae:2:212:6d02::4040,102,1,1,0,0,0,0,1,0,0,0,0
1462858854,2001:470:83ae:2:212:6d02::4040,103,0,0,0,0,0,0,1,0,0,0,0
1462858854,2001:470:83ae:2:212:6d02::4040,104,1,1,0,0,0,0,1,0,0,0,0
1462858854,2001:470:83ae:2:212:6d02::4040,105,0,0,0,0,0,0,1,0,0,0,0
1462858854,2001:470:83ae:2:212:6d02::4040,106,1,1,0,0,0,0,1,0,0,0,0
1462858854,2001:470:83ae:2:212:6d02::4040,107,0,0,0,0,0,0,1,0,0,0,0
1462858855,2001:470:83ae:2:212:6d02::4040,108,1,1,0,0,0,0,1,0,0,0,0
1462858855,2001:470:83ae:2:212:6d02::4040,109,0,0,0,0,0,0,1,0,0,0,0
1462858855,2001:470:83ae:2:212:6d02::4040,110,1,1,0,0,0,0,1,0,0,0,0
1462858855,2001:470:83ae:2:212:6d02::4040,111,0,0,0,0,0,0,1,0,0,0,0
1462858855,2001:470:83ae:2:212:6d02::4040,112,1,1,0,0,0,0,1,0,0,0,0
1462858856,2001:470:83ae:2:212:6d02::4040,113,0,0,0,0,0,0,1,0,0,0,0
1462858856,2001:470:83ae:2:212:6d02::4040,114,1,1,0,0,0,0,1,0,0,0,0
1462858856,2001:470:83ae:2:212:6d02::4040,115,0,0,0,0,0,0,1,0,0,0,0
1462858856,2001:470:83ae:2:212:6d02::4040,116,1,1,0,0,0,0,1,0,0,0,0
1462858856,2001:470:83ae:2:212:6d02::4040,117,0,0,0,0,0,0,1,0,0,0,0
1462858857,2001:470:83ae:2:212:6d02::4040,118,1,1,0,0,0,0,1,0,0,0,0
1462858857,2001:470:83ae:2:212:6d02::4040,119,0,0,0,0,0,0,1,0,0,0,0
1462858857,2001:470:83ae:2:212:6d02::4040,120,1,1,0,0,0,0,1,0,0,0,0
