00:00:15 fe80::212:6d02:0:400d,ff02::1,17,0,1,6
00:00:25 fe80::212:6d02:0:400d,ff02::1,18,0,1,6
00:00:31 fe80::212:6d02:0:400f,ff02::1,17,0,1
00:00:34 fe80::212:6d02:0:400d,ff02::1,19,0,1,6
00:00:38 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,18,0,8
00:00:38 ,18,,
00:00:39 fe80::212:6d02:0:3021,ff02::1,17,0,1
00:00:43 fe80::212:6d02:0:3021,ff02::1,18,0,1
00:00:44 fe80::212:6d02:0:400d,ff02::1,20,0,1,6
00:00:47 fe80::212:6d02:0:304e,ff02::1,17,0,1
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:48 fe80::212:6d02:0:3021,fe80::212:6d02:0:400d,19,0,8
00:00:51 fe80::212:6d02:0:304e,ff02::1,18,0,1
00:00:51 fe80::212:6d02:0:3021,ff02::1,20,0,1
00:00:54 fe80::212:6d02:0:400d,ff02::1,21,0,1,6
00:00:55 fe80::212:6d02:0:3021,ff02::1,21,0,1
00:00:55 fe80::212:6d02:0:4013,ff02::1,17,0,1
00:00:58 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,18,0,8
00:00:58 ,18,,
00:00:58 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,19,0,8
00:00:58 ,19,,
00:01:01 fe80::212:6d02:0:3041,ff02::1,17,0,1
00:01:04 fe80::212:6d02:0:400d,ff02::1,22,0,1,6
00:01:05 fe80::212:6d02:0:3021,ff02::1,22,0,1
00:01:08 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,18,0,8
00:01:08 ,18,,
00:01:08 fe80::212:6d02:0:4043,ff02::1,17,0,1
00:01:11 fe80::212:6d02:0:4043,ff02::1,18,0,1
00:01:14 fe80::212:6d02:0:400d,ff02::1,23,0,1,6
00:01:14 fe80::212:6d02:0:4034,ff02::1,17,0,1
00:01:14 fe80::212:6d02:0:3021,ff02::1,23,0,1
00:01:17 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,18,0,8
00:01:17 ,18,,
00:01:17 fe80::212:6d02:0:4043,fe80::212:6d02:0:400d,19,0,8
00:01:17 ,19,,
00:01:23 fe80::212:6d02:0:400d,ff02::1,24,0,1,6
00:01:24 fe80::212:6d02:0:3021,ff02::1,24,0,1
00:01:33 fe80::212:6d02:0:400d,ff02::1,25,0,1,6
00:01:35 fe80::212:6d02:0:3021,ff02::1,25,0,1
00:01:43 fe80::212:6d02:0:400d,ff02::1,26,0,1,6
00:01:44 fe80::212:6d02:0:3021,ff02::1,26,0,1
00:01:53 fe80::212:6d02:0:400d,ff02::1,27,0,1,6
00:02:03 fe80::212:6d02:0:400d,ff02::1,28,0,1,6
00:02:12 fe80::212:6d02:0:400d,ff02::1,29,0,1,6
