00:00:14 fe80::212:6d02:0:400d,ff02::1,17,0,1,6
00:00:23 fe80::212:6d02:0:400d,ff02::1,18,0,1,6
00:00:25 fe80::212:6d02:0:4035,ff02::1,17,0,1
00:00:29 fe80::212:6d02:0:4035,ff02::1,18,0,1
00:00:33 fe80::212:6d02:0:400d,ff02::1,19,0,1,6
00:00:37 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,19,0,8
00:00:37 ,19,,
00:00:43 fe80::212:6d02:0:400d,ff02::1,20,0,1,6
00:00:45 fe80::212:6d02:0:400f,ff02::1,17,0,1
00:00:49 fe80::212:6d02:0:400f,ff02::1,18,0,1
00:00:52 fe80::212:6d02:0:400d,ff02::1,21,0,1,6
00:00:56 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,19,0,8
00:00:56 ,19,,
00:01:02 fe80::212:6d02:0:400d,ff02::1,22,0,1,6
00:01:06 fe80::212:6d02:0:4012,ff02::1,17,0,1
00:01:09 fe80::212:6d02:0:4012,ff02::1,18,0,1
00:01:12 fe80::212:6d02:0:400d,ff02::1,23,0,1,6
00:01:16 ,19,,
00:01:16 fe80::212:6d02:0:4012,fe80::212:6d02:0:400d,19,0,8
00:01:16 ,19,,
00:01:22 fe80::212:6d02:0:400d,ff02::1,24,0,1,6
00:01:26 fe80::212:6d02:0:310d,ff02::1,17,0,1
00:01:29 fe80::212:6d02:0:310d,ff02::1,18,0,1
00:01:32 fe80::212:6d02:0:400d,ff02::1,25,0,1,6
00:01:35 fe80::212:6d02:0:310d,fe80::212:6d02:0:400d,19,0,8
00:01:35 ,19,,
00:01:41 fe80::212:6d02:0:400d,ff02::1,26,0,1,6
00:01:46 fe80::212:6d02:0:3005,ff02::1,17,0,1
00:01:50 fe80::212:6d02:0:3005,ff02::1,18,0,1
00:01:51 fe80::212:6d02:0:400d,ff02::1,27,0,1,6
00:01:55 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,19,0,8
00:01:55 ,19,,
00:02:01 fe80::212:6d02:0:400d,ff02::1,28,0,1,6
00:02:05 fe80::212:6d02:0:304e,ff02::1,17,0,1
00:02:09 fe80::212:6d02:0:304e,ff02::1,18,0,1
00:02:11 fe80::212:6d02:0:400d,ff02::1,29,0,1,6
00:02:14 ,19,,
00:02:14 ,19,,
00:02:20 fe80::212:6d02:0:400d,ff02::1,30,0,1,6
00:02:26 fe80::212:6d02:0:3041,ff02::1,17,0,1
00:02:30 fe80::212:6d02:0:3041,ff02::1,18,0,1
00:02:30 fe80::212:6d02:0:400d,ff02::1,31,0,1,6
00:02:34 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,19,0,8
00:02:34 ,19,,
00:02:38 fe80::212:6d02:0:3041,ff02::1,20,0,1
00:02:40 fe80::212:6d02:0:400d,ff02::1,32,0,1,6
00:02:46 fe80::212:6d02:0:4043,ff02::1,17,0,1
00:02:49 fe80::212:6d02:0:4043,ff02::1,18,0,1
00:02:50 fe80::212:6d02:0:400d,ff02::1,33,0,1,6
00:02:54 fe80::212:6d02:0:4043,fe80::212:6d02:0:400d,19,0,8
00:02:54 ,19,,
00:03:00 fe80::212:6d02:0:400d,ff02::1,34,0,1,6
00:03:05 fe80::212:6d02:0:4013,ff02::1,17,0,1
00:03:09 fe80::212:6d02:0:400d,ff02::1,35,0,1,6
00:03:09 fe80::212:6d02:0:4013,ff02::1,18,0,1
00:03:13 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,19,0,8
00:03:13 ,19,,
00:03:17 fe80::212:6d02:0:4013,ff02::1,20,0,1
00:03:19 fe80::212:6d02:0:400d,ff02::1,36,0,1,6
00:03:20 fe80::212:6d02:0:4013,ff02::1,21,0,1
00:03:26 fe80::212:6d02:0:4034,ff02::1,17,0,1
00:03:29 fe80::212:6d02:0:400d,ff02::1,37,0,1,6
00:03:29 fe80::212:6d02:0:4034,ff02::1,18,0,1
00:03:30 fe80::212:6d02:0:4013,ff02::1,22,0,1
00:03:33 ,19,,
00:03:39 fe80::212:6d02:0:400d,ff02::1,38,0,1,6
00:03:39 fe80::212:6d02:0:4034,ff02::1,20,0,1
00:03:39 fe80::212:6d02:0:4013,ff02::1,23,0,1
00:03:48 fe80::212:6d02:0:400d,ff02::1,39,0,1,6
00:03:48 fe80::212:6d02:0:4013,ff02::1,24,0,1
00:03:50 fe80::212:6d02:0:4034,ff02::1,21,0,1
00:03:58 fe80::212:6d02:0:400d,ff02::1,40,0,1,6
00:03:59 fe80::212:6d02:0:4034,ff02::1,22,0,1
00:04:00 fe80::212:6d02:0:4013,ff02::1,25,0,1
