00:00:14 fe80::212:6d02:0:4035,fe80::212:6d02:0:4034,17,2,
00:00:14 ,17,,
00:00:14 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,18,2,
00:00:14 ,18,,
00:00:14 fe80::212:6d02:0:304e,ff02::1a,17,1,
00:00:14 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,18,2,
00:00:14 ,18,,
00:00:14 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,18,2,
00:00:14 ,18,,
00:00:14 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,18,2,
00:00:14 ,18,,
00:00:14 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,18,2,
00:00:14 ,18,,
00:00:14 fe80::212:6d02:0:4035,ff02::1a,18,1,
00:00:14 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,19,2,
