00:00:05 fe80::212:6d02:0:400d,ff02::1,17,0,1,6
00:00:08 fe80::212:6d02:0:400d,ff02::1,18,0,1,6
00:00:14 fe80::212:6d02:0:400d,ff02::1,19,0,1,6
00:00:21 fe80::212:6d02:0:4013,ff02::1,17,0,1
00:00:23 fe80::212:6d02:0:400d,ff02::1,20,0,1,6
00:00:25 fe80::212:6d02:0:4013,ff02::1,18,0,1
00:00:26 fe80::212:6d02:0:400d,ff02::1,21,0,1,6
00:00:28 fe80::212:6d02:0:4035,ff02::1,17,0,1
00:00:30 fe80::212:6d02:0:400d,ff02::1,22,0,1,6
00:00:32 fe80::212:6d02:0:400d,ff02::1,23,0,1,6
00:00:34 fe80::212:6d02:0:4043,ff02::1,17,0,1
00:00:36 fe80::212:6d02:0:400d,ff02::1,24,0,1,6
00:00:38 fe80::212:6d02:0:4043,ff02::1,18,0,1
00:00:39 fe80::212:6d02:0:400d,ff02::1,25,0,1,6
00:00:41 fe80::212:6d02:0:400f,ff02::1,17,0,1
00:00:42 fe80::212:6d02:0:400d,ff02::1,26,0,1,6
00:00:46 fe80::212:6d02:0:400d,ff02::1,27,0,1,6
00:00:48 fe80::212:6d02:0:304e,ff02::1,17,0,1
00:00:49 fe80::212:6d02:0:400d,ff02::1,28,0,1,6
00:00:51 fe80::212:6d02:0:304e,ff02::1,18,0,1
00:00:52 fe80::212:6d02:0:400d,ff02::1,29,0,1,6
00:00:56 fe80::212:6d02:0:400d,ff02::1,30,0,1,6
00:01:05 fe80::212:6d02:0:400d,ff02::1,31,0,1,6
00:01:18 fe80::212:6d02:0:400d,ff02::1,32,0,1,6
00:01:39 fe80::212:6d02:0:400d,ff02::1,33,0,1,6
00:02:13 fe80::212:6d02:0:310d,ff02::1,17,0,1
00:02:14 fe80::212:6d02:0:400d,ff02::1,34,0,1,6
00:02:15 fe80::212:6d02:0:3005,ff02::1,17,0,1
00:02:17 fe80::212:6d02:0:400d,ff02::1,35,0,1,6
00:02:17 fe80::212:6d02:0:310d,fe80::212:6d02:0:400d,18,0,8
00:02:17 ,18,,
00:02:17 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,18,0,8
00:02:17 ,18,,
00:02:18 fe80::212:6d02:0:4012,ff02::1,17,0,1
00:02:20 fe80::212:6d02:0:400d,ff02::1,36,0,1,6
00:02:20 fe80::212:6d02:0:4034,ff02::1,17,0,1
00:02:21 fe80::212:6d02:0:4012,fe80::212:6d02:0:400d,18,0,8
00:02:21 ,18,,
00:02:22 fe80::212:6d02:0:400d,ff02::1,37,0,1,6
00:02:22 fe80::212:6d02:0:3041,ff02::1,17,0,1
00:02:23 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,18,0,8
00:02:23 ,18,,
00:02:24 fe80::212:6d02:0:400d,ff02::1,38,0,1,6
00:02:26 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,18,0,8
00:02:26 ,18,,
00:02:28 fe80::212:6d02:0:400d,ff02::1,39,0,1,6
