00:01:13 fe80::212:6d02:0:4013,ff02::1a,17,1,
00:01:13 fe80::212:6d02:0:400f,ff02::1a,36,1,
00:01:14 fe80::212:6d02:0:4013,fe80::212:6d02:0:4035,18,2,
00:01:14 ,18,,
00:01:14 fe80::212:6d02:0:400d,ff02::1a,44,1,
00:01:14 fe80::212:6d02:0:304e,ff02::1a,30,1,
00:01:14 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,36,2,
00:01:14 ,36,,
00:01:14 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,19,2,
00:01:14 ,19,,
00:01:14 fe80::212:6d02:0:4013,ff02::1a,20,1,
00:01:15 fe80::212:6d02:0:4013,ff02::1a,21,1,
00:01:16 fe80::212:6d02:0:4013,ff02::1a,22,1,
00:01:19 fe80::212:6d02:0:304e,ff02::1a,31,1,
00:01:19 fe80::212:6d02:0:400f,ff02::1a,37,1,
00:01:19 fe80::212:6d02:0:4013,ff02::2,23,0,1
00:01:19 fe80::212:6d02:0:400d,fe80::212:6d02:0:4013,45,0,1,3
00:01:19 ,45,,
00:01:19 fe80::212:6d02:0:400d,ff02::1a,46,1,
00:01:20 fe80::212:6d02:0:4013,ff02::1a,24,1,
00:01:20 fe80::212:6d02:0:4043,ff02::1a,26,1,
00:01:20 fe80::212:6d02:0:3041,ff02::1a,29,1,
00:01:21 fe80::212:6d02:0:4035,ff02::1a,37,1,
00:01:26 fe80::212:6d02:0:4034,ff02::1a,17,0,
00:01:26 fe80::212:6d02:0:400f,ff02::1a,38,1,
00:01:26 fe80::212:6d02:0:400d,ff02::1a,47,1,
00:01:26 fe80::212:6d02:0:304e,ff02::1a,32,1,
00:01:26 fe80::212:6d02:0:4035,ff02::1a,38,1,
00:01:26 fe80::212:6d02:0:4013,ff02::1a,25,1,
00:01:26 fe80::212:6d02:0:3041,ff02::1a,30,1,
00:01:26 fe80::212:6d02:0:4043,ff02::1a,27,1,
00:01:26 fe80::212:6d02:0:4034,ff02::1a,18,1,
00:01:26 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,19,2,
00:01:26 ,19,,
00:01:26 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,20,2,
00:01:26 ,20,,
00:01:26 fe80::212:6d02:0:4035,ff02::1a,39,1,
00:01:26 fe80::212:6d02:0:400f,ff02::1a,39,1,
00:01:27 fe80::212:6d02:0:3041,ff02::1a,31,1,
00:01:27 fe80::212:6d02:0:400d,ff02::1a,48,1,
00:01:27 fe80::212:6d02:0:4013,ff02::1a,26,1,
00:01:27 fe80::212:6d02:0:304e,ff02::1a,33,1,
00:01:27 fe80::212:6d02:0:4043,ff02::1a,28,1,
00:01:27 fe80::212:6d02:0:4034,ff02::1a,21,1,
00:01:28 fe80::212:6d02:0:4035,ff02::1a,40,1,
00:01:28 fe80::212:6d02:0:304e,ff02::1a,34,1,
00:01:28 fe80::212:6d02:0:3041,ff02::1a,32,1,
00:01:28 fe80::212:6d02:0:4013,ff02::1a,27,1,
00:01:28 fe80::212:6d02:0:400d,ff02::1a,49,1,
00:01:28 fe80::212:6d02:0:400f,ff02::1a,40,1,
00:01:28 fe80::212:6d02:0:4034,ff02::1a,22,1,
00:01:29 fe80::212:6d02:0:4034,ff02::2,23,0,1
00:01:29 fe80::212:6d02:0:400d,fe80::212:6d02:0:4034,50,0,1,3
00:01:29 ,50,,
00:01:29 fe80::212:6d02:0:304e,ff02::1a,35,1,
00:01:29 fe80::212:6d02:0:400f,ff02::1a,41,1,
00:01:29 fe80::212:6d02:0:4035,ff02::1a,41,1,
00:01:29 fe80::212:6d02:0:4034,ff02::1a,24,1,
00:01:29 fe80::212:6d02:0:400d,ff02::1a,51,1,
00:01:29 fe80::212:6d02:0:3041,ff02::1a,33,1,
00:01:30 fe80::212:6d02:0:4043,ff02::1a,30,1,
00:01:32 fe80::212:6d02:0:4035,ff02::1a,42,1,
00:01:32 fe80::212:6d02:0:4034,ff02::1a,25,1,
00:01:32 fe80::212:6d02:0:400d,ff02::1a,52,1,
00:01:32 fe80::212:6d02:0:4013,ff02::1a,29,1,
00:01:33 fe80::212:6d02:0:3041,ff02::1a,34,1,
00:01:34 fe80::212:6d02:0:304e,ff02::1a,36,1,
00:01:34 fe80::212:6d02:0:400f,ff02::1a,42,1,
00:01:34 fe80::212:6d02:0:4043,ff02::1a,31,1,
00:01:39 fe80::212:6d02:0:400f,ff02::1a,43,1,
00:01:40 fe80::212:6d02:0:4034,ff02::1a,26,1,
00:01:40 fe80::212:6d02:0:4013,ff02::1a,30,1,
00:01:41 fe80::212:6d02:0:400d,ff02::1a,53,1,
00:01:41 fe80::212:6d02:0:3041,ff02::1a,35,1,
00:01:42 fe80::212:6d02:0:4035,ff02::1a,43,1,
00:01:51 fe80::212:6d02:0:4035,ff02::1a,44,1,
00:01:51 fe80::212:6d02:0:3041,ff02::1a,36,1,
00:01:55 fe80::212:6d02:0:4013,ff02::1a,31,1,
00:01:56 fe80::212:6d02:0:4034,ff02::1a,27,1,
00:01:57 fe80::212:6d02:0:304e,ff02::1a,38,1,
00:01:57 fe80::212:6d02:0:4043,ff02::1a,33,1,
00:01:57 fe80::212:6d02:0:400f,ff02::1a,44,1,
00:01:58 fe80::212:6d02:0:400d,ff02::1a,54,1,
