time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1463083685,2001:470:83ae:2:212:6d02::4044,1,0,0,0,0,0,0,1,0,0,0,0
1463083685,2001:470:83ae:2:212:6d02::4044,2,2,2,1,0,1,0,1,0,0,0,0
1463083685,2001:470:83ae:2:212:6d02::4044,3,0,0,0,0,0,0,255,0,0,0,0
1463083685,2001:470:83ae:2:212:6d02::4044,4,1,1,0,0,1,0,255,0,0,0,0
1463083685,2001:470:83ae:2:212:6d02::4044,5,0,0,0,0,0,0,255,0,0,0,0
1463083686,2001:470:83ae:2:212:6d02::4044,6,0,0,0,0,0,0,255,0,0,0,0
1463083686,2001:470:83ae:2:212:6d02::4044,7,3,3,1,0,1,0,1,0,0,0,0
1463083686,2001:470:83ae:2:212:6d02::4044,8,1,1,1,0,0,0,1,0,0,0,0
1463083686,2001:470:83ae:2:212:6d02::4044,9,1,1,1,0,0,0,1,0,0,0,0
1463083686,2001:470:83ae:2:212:6d02::4044,10,0,0,0,0,0,0,1,0,0,0,0
1463083686,2001:470:83ae:2:212:6d02::4044,11,1,1,0,0,1,0,1,0,0,0,0
1463083687,2001:470:83ae:2:212:6d02::4044,12,1,1,1,0,0,0,1,0,0,0,0
1463083687,2001:470:83ae:2:212:6d02::4044,13,1,1,0,0,0,0,1,0,0,0,0
1463083687,2001:470:83ae:2:212:6d02::4044,14,0,0,0,0,0,0,1,0,0,0,0
1463083687,2001:470:83ae:2:212:6d02::4044,15,0,0,0,0,0,0,1,0,0,0,0
1463083687,2001:470:83ae:2:212:6d02::4044,16,0,0,0,0,0,0,1,0,0,0,0
1463083687,2001:470:83ae:2:212:6d02::4044,17,0,0,0,0,0,0,1,0,0,0,0
1463083688,2001:470:83ae:2:212:6d02::4044,18,1,1,1,0,0,0,1,0,0,0,0
1463083688,2001:470:83ae:2:212:6d02::4044,19,1,1,0,0,0,0,1,0,0,0,0
1463083688,2001:470:83ae:2:212:6d02::4044,20,0,0,0,0,0,0,1,0,0,0,0
1463083688,2001:470:83ae:2:212:6d02::4044,21,0,0,0,0,0,0,1,0,0,0,0
1463083688,2001:470:83ae:2:212:6d02::4044,22,1,1,0,0,1,0,1,0,0,0,0
1463083689,2001:470:83ae:2:212:6d02::4044,23,0,0,0,0,0,0,1,0,0,0,0
1463083689,2001:470:83ae:2:212:6d02::4044,24,0,0,0,0,0,0,1,0,0,0,0
1463083689,2001:470:83ae:2:212:6d02::4044,25,1,1,0,0,0,0,1,0,0,0,0
1463083689,2001:470:83ae:2:212:6d02::4044,26,0,0,0,0,0,0,1,0,0,0,0
1463083689,2001:470:83ae:2:212:6d02::4044,27,1,1,1,0,0,0,1,0,0,0,0
1463083689,2001:470:83ae:2:212:6d02::4044,28,0,0,0,0,0,0,1,0,0,0,0
1463083690,2001:470:83ae:2:212:6d02::4044,29,0,0,0,0,0,0,1,0,0,0,0
1463083690,2001:470:83ae:2:212:6d02::4044,30,0,0,0,0,0,0,1,0,0,0,0
1463083690,2001:470:83ae:2:212:6d02::4044,31,1,1,0,0,0,0,1,0,0,0,0
1463083690,2001:470:83ae:2:212:6d02::4044,32,0,0,0,0,0,0,1,0,0,0,0
1463083690,2001:470:83ae:2:212:6d02::4044,33,0,0,0,0,0,0,1,0,0,0,0
