time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1463067107,2001:470:83ae:2:212:6d02::4035,1,0,0,0,0,0,0,255,0,0,0,0
1463067108,2001:470:83ae:2:212:6d02::4035,2,2,2,0,0,2,0,255,0,0,0,0
1463067108,2001:470:83ae:2:212:6d02::4035,3,0,0,0,0,0,0,255,0,0,0,0
1463067108,2001:470:83ae:2:212:6d02::4035,4,1,1,0,0,1,0,255,0,0,0,0
1463067108,2001:470:83ae:2:212:6d02::4035,5,0,0,0,0,0,0,255,0,0,0,0
1463067108,2001:470:83ae:2:212:6d02::4035,6,0,0,0,0,0,0,255,0,0,0,0
1463067108,2001:470:83ae:2:212:6d02::4035,7,3,3,1,0,1,0,1,0,0,0,0
1463067109,2001:470:83ae:2:212:6d02::4035,8,1,1,1,0,0,0,1,0,0,0,0
1463067109,2001:470:83ae:2:212:6d02::4035,9,1,1,1,0,0,0,1,0,0,0,0
1463067109,2001:470:83ae:2:212:6d02::4035,10,0,0,0,0,0,0,1,0,0,0,0
1463067109,2001:470:83ae:2:212:6d02::4035,11,1,1,0,0,1,0,1,0,0,0,0
1463067109,2001:470:83ae:2:212:6d02::4035,12,1,1,1,0,0,0,1,0,0,0,0
1463067110,2001:470:83ae:2:212:6d02::4035,13,1,1,0,0,0,0,1,0,0,0,0
1463067110,2001:470:83ae:2:212:6d02::4035,14,0,0,0,0,0,0,1,0,0,0,0
1463067110,2001:470:83ae:2:212:6d02::4035,15,0,0,0,0,0,0,1,0,0,0,0
1463067110,2001:470:83ae:2:212:6d02::4035,16,0,0,0,0,0,0,1,0,0,0,0
1463067110,2001:470:83ae:2:212:6d02::4035,17,0,0,0,0,0,0,1,0,0,0,0
1463067110,2001:470:83ae:2:212:6d02::4035,18,1,1,1,0,0,0,1,0,0,0,0
1463067111,2001:470:83ae:2:212:6d02::4035,19,1,1,0,0,0,0,1,0,0,0,0
1463067111,2001:470:83ae:2:212:6d02::4035,20,0,0,0,0,0,0,1,0,0,0,0
1463067111,2001:470:83ae:2:212:6d02::4035,21,0,0,0,0,0,0,1,0,0,0,0
1463067111,2001:470:83ae:2:212:6d02::4035,22,1,1,0,0,1,0,1,0,0,0,0
1463067111,2001:470:83ae:2:212:6d02::4035,23,0,0,0,0,0,0,1,0,0,0,0
1463067112,2001:470:83ae:2:212:6d02::4035,24,0,0,0,0,0,0,1,0,0,0,0
1463067112,2001:470:83ae:2:212:6d02::4035,25,1,1,0,0,0,0,1,0,0,0,0
1463067112,2001:470:83ae:2:212:6d02::4035,26,0,0,0,0,0,0,1,0,0,0,0
1463067112,2001:470:83ae:2:212:6d02::4035,27,1,1,1,0,0,0,1,0,0,0,0
1463067112,2001:470:83ae:2:212:6d02::4035,28,0,0,0,0,0,0,1,0,0,0,0
1463067112,2001:470:83ae:2:212:6d02::4035,29,0,0,0,0,0,0,1,0,0,0,0
1463067113,2001:470:83ae:2:212:6d02::4035,30,0,0,0,0,0,0,1,0,0,0,0
1463067113,2001:470:83ae:2:212:6d02::4035,31,1,1,0,0,0,0,1,0,0,0,0
1463067113,2001:470:83ae:2:212:6d02::4035,32,0,0,0,0,0,0,1,0,0,0,0
1463067113,2001:470:83ae:2:212:6d02::4035,33,0,0,0,0,0,0,1,0,0,0,0
1463067113,2001:470:83ae:2:212:6d02::4035,34,0,0,0,0,0,0,1,0,0,0,0
1463067113,2001:470:83ae:2:212:6d02::4035,35,0,0,0,0,0,0,1,0,0,0,0
1463067113,2001:470:83ae:2:212:6d02::4035,36,0,0,0,0,0,0,1,0,0,0,0
1463067114,2001:470:83ae:2:212:6d02::4035,37,1,1,0,0,0,0,1,0,0,0,0
1463067114,2001:470:83ae:2:212:6d02::4035,38,0,0,0,0,0,0,1,0,0,0,0
1463067114,2001:470:83ae:2:212:6d02::4035,39,0,0,0,0,0,0,1,0,0,0,0
1463067114,2001:470:83ae:2:212:6d02::4035,40,0,0,0,0,0,0,1,0,0,0,0
1463067114,2001:470:83ae:2:212:6d02::4035,41,0,0,0,0,0,0,1,0,0,0,0
1463067114,2001:470:83ae:2:212:6d02::4035,42,0,0,0,0,0,0,1,0,0,0,0
1463067115,2001:470:83ae:2:212:6d02::4035,43,1,1,0,0,0,0,1,0,0,0,0
1463067115,2001:470:83ae:2:212:6d02::4035,44,0,0,0,0,0,0,1,0,0,0,0
1463067115,2001:470:83ae:2:212:6d02::4035,45,0,0,0,0,0,0,1,0,0,0,0
1463067115,2001:470:83ae:2:212:6d02::4035,46,0,0,0,0,0,0,1,0,0,0,0
1463067115,2001:470:83ae:2:212:6d02::4035,47,0,0,0,0,0,0,1,0,0,0,0
1463067116,2001:470:83ae:2:212:6d02::4035,48,0,0,0,0,0,0,1,0,0,0,0
1463067116,2001:470:83ae:2:212:6d02::4035,49,1,1,0,0,0,0,1,0,0,0,0
1463067116,2001:470:83ae:2:212:6d02::4035,50,1,1,1,0,0,0,1,0,0,0,0
1463067116,2001:470:83ae:2:212:6d02::4035,51,0,0,0,0,0,0,1,0,0,0,0
1463067116,2001:470:83ae:2:212:6d02::4035,52,0,0,0,0,0,0,1,0,0,0,0
1463067116,2001:470:83ae:2:212:6d02::4035,53,0,0,0,0,0,0,1,0,0,0,0
1463067117,2001:470:83ae:2:212:6d02::4035,54,0,0,0,0,0,0,1,0,0,0,0
1463067117,2001:470:83ae:2:212:6d02::4035,55,1,1,0,0,0,0,1,0,0,0,0
1463067117,2001:470:83ae:2:212:6d02::4035,56,0,0,0,0,0,0,1,0,0,0,0
1463067117,2001:470:83ae:2:212:6d02::4035,57,0,0,0,0,0,0,1,0,0,0,0
1463067117,2001:470:83ae:2:212:6d02::4035,58,0,0,0,0,0,0,1,0,0,0,0
1463067117,2001:470:83ae:2:212:6d02::4035,59,0,0,0,0,0,0,1,0,0,0,0
1463067118,2001:470:83ae:2:212:6d02::4035,60,0,0,0,0,0,0,1,0,0,0,0
1463067118,2001:470:83ae:2:212:6d02::4035,61,1,1,0,0,0,0,1,0,0,0,0
1463067118,2001:470:83ae:2:212:6d02::4035,62,0,0,0,0,0,0,1,0,0,0,0
1463067118,2001:470:83ae:2:212:6d02::4035,63,0,0,0,0,0,0,1,0,0,0,0
1463067118,2001:470:83ae:2:212:6d02::4035,64,0,0,0,0,0,0,1,0,0,0,0
1463067118,2001:470:83ae:2:212:6d02::4035,65,0,0,0,0,0,0,1,0,0,0,0
1463067119,2001:470:83ae:2:212:6d02::4035,66,1,1,0,0,0,0,1,0,0,0,0
1463067119,2001:470:83ae:2:212:6d02::4035,67,0,0,0,0,0,0,1,0,0,0,0
1463067119,2001:470:83ae:2:212:6d02::4035,68,0,0,0,0,0,0,1,0,0,0,0
1463067119,2001:470:83ae:2:212:6d02::4035,69,0,0,0,0,0,0,1,0,0,0,0
1463067119,2001:470:83ae:2:212:6d02::4035,70,0,0,0,0,0,0,1,0,0,0,0
1463067119,2001:470:83ae:2:212:6d02::4035,71,0,0,0,0,0,0,1,0,0,0,0
1463067120,2001:470:83ae:2:212:6d02::4035,72,1,1,0,0,0,0,1,0,0,0,0
1463067120,2001:470:83ae:2:212:6d02::4035,73,0,0,0,0,0,0,1,0,0,0,0
1463067120,2001:470:83ae:2:212:6d02::4035,74,0,0,0,0,0,0,1,0,0,0,0
1463067120,2001:470:83ae:2:212:6d02::4035,75,0,0,0,0,0,0,1,0,0,0,0
1463067120,2001:470:83ae:2:212:6d02::4035,76,0,0,0,0,0,0,1,0,0,0,0
1463067120,2001:470:83ae:2:212:6d02::4035,77,0,0,0,0,0,0,1,0,0,0,0
1463067121,2001:470:83ae:2:212:6d02::4035,78,1,1,0,0,0,0,1,0,0,0,0
1463067121,2001:470:83ae:2:212:6d02::4035,79,0,0,0,0,0,0,1,0,0,0,0
1463067121,2001:470:83ae:2:212:6d02::4035,80,0,0,0,0,0,0,1,0,0,0,0
1463067121,2001:470:83ae:2:212:6d02::4035,81,0,0,0,0,0,0,1,0,0,0,0
1463067121,2001:470:83ae:2:212:6d02::4035,82,0,0,0,0,0,0,1,0,0,0,0
1463067121,2001:470:83ae:2:212:6d02::4035,83,0,0,0,0,0,0,1,0,0,0,0
1463067122,2001:470:83ae:2:212:6d02::4035,84,1,1,0,0,0,0,1,0,0,0,0
1463067122,2001:470:83ae:2:212:6d02::4035,85,0,0,0,0,0,0,1,0,0,0,0
1463067122,2001:470:83ae:2:212:6d02::4035,86,0,0,0,0,0,0,1,0,0,0,0
1463067122,2001:470:83ae:2:212:6d02::4035,87,0,0,0,0,0,0,1,0,0,0,0
1463067122,2001:470:83ae:2:212:6d02::4035,88,1,1,1,0,0,0,1,0,0,0,0
1463067123,2001:470:83ae:2:212:6d02::4035,89,0,0,0,0,0,0,1,0,0,0,0
1463067123,2001:470:83ae:2:212:6d02::4035,90,1,1,0,0,0,0,1,0,0,0,0
1463067123,2001:470:83ae:2:212:6d02::4035,91,0,0,0,0,0,0,1,0,0,0,0
1463067123,2001:470:83ae:2:212:6d02::4035,92,0,0,0,0,0,0,1,0,0,0,0
1463067123,2001:470:83ae:2:212:6d02::4035,93,0,0,0,0,0,0,1,0,0,0,0
1463067123,2001:470:83ae:2:212:6d02::4035,94,0,0,0,0,0,0,1,0,0,0,0
1463067124,2001:470:83ae:2:212:6d02::4035,95,0,0,0,0,0,0,1,0,0,0,0
1463067124,2001:470:83ae:2:212:6d02::4035,96,1,1,0,0,0,0,1,0,0,0,0
1463067124,2001:470:83ae:2:212:6d02::4035,97,0,0,0,0,0,0,1,0,0,0,0
1463067124,2001:470:83ae:2:212:6d02::4035,98,0,0,0,0,0,0,1,0,0,0,0
1463067124,2001:470:83ae:2:212:6d02::4035,99,0,0,0,0,0,0,1,0,0,0,0
1463067124,2001:470:83ae:2:212:6d02::4035,100,0,0,0,0,0,0,1,0,0,0,0
1463067125,2001:470:83ae:2:212:6d02::4035,101,0,0,0,0,0,0,1,0,0,0,0
1463067125,2001:470:83ae:2:212:6d02::4035,102,1,1,0,0,0,0,1,0,0,0,0
1463067125,2001:470:83ae:2:212:6d02::4035,103,0,0,0,0,0,0,1,0,0,0,0
1463067125,2001:470:83ae:2:212:6d02::4035,104,0,0,0,0,0,0,1,0,0,0,0
1463067125,2001:470:83ae:2:212:6d02::4035,105,0,0,0,0,0,0,1,0,0,0,0
1463067125,2001:470:83ae:2:212:6d02::4035,106,0,0,0,0,0,0,1,0,0,0,0
1463067126,2001:470:83ae:2:212:6d02::4035,107,0,0,0,0,0,0,1,0,0,0,0
1463067126,2001:470:83ae:2:212:6d02::4035,108,1,1,0,0,0,0,1,0,0,0,0
1463067126,2001:470:83ae:2:212:6d02::4035,109,0,0,0,0,0,0,1,0,0,0,0
1463067126,2001:470:83ae:2:212:6d02::4035,110,0,0,0,0,0,0,1,0,0,0,0
1463067126,2001:470:83ae:2:212:6d02::4035,111,0,0,0,0,0,0,1,0,0,0,0
1463067126,2001:470:83ae:2:212:6d02::4035,112,0,0,0,0,0,0,1,0,0,0,0
1463067127,2001:470:83ae:2:212:6d02::4035,113,0,0,0,0,0,0,1,0,0,0,0
1463067127,2001:470:83ae:2:212:6d02::4035,114,1,1,0,0,0,0,1,0,0,0,0
1463067127,2001:470:83ae:2:212:6d02::4035,115,0,0,0,0,0,0,1,0,0,0,0
1463067127,2001:470:83ae:2:212:6d02::4035,116,0,0,0,0,0,0,1,0,0,0,0
1463067127,2001:470:83ae:2:212:6d02::4035,117,0,0,0,0,0,0,1,0,0,0,0
1463067127,2001:470:83ae:2:212:6d02::4035,118,0,0,0,0,0,0,1,0,0,0,0
1463067128,2001:470:83ae:2:212:6d02::4035,119,0,0,0,0,0,0,1,0,0,0,0
1463067128,2001:470:83ae:2:212:6d02::4035,120,1,1,0,0,0,0,1,0,0,0,0
1463067128,2001:470:83ae:2:212:6d02::4035,121,0,0,0,0,0,0,1,0,0,0,0
1463067128,2001:470:83ae:2:212:6d02::4035,122,0,0,0,0,0,0,1,0,0,0,0
1463067128,2001:470:83ae:2:212:6d02::4035,123,0,0,0,0,0,0,1,0,0,0,0
1463067128,2001:470:83ae:2:212:6d02::4035,124,0,0,0,0,0,0,1,0,0,0,0
1463067129,2001:470:83ae:2:212:6d02::4035,125,0,0,0,0,0,0,1,0,0,0,0
1463067129,2001:470:83ae:2:212:6d02::4035,126,1,1,0,0,0,0,1,0,0,0,0
1463067129,2001:470:83ae:2:212:6d02::4035,127,0,0,0,0,0,0,1,0,0,0,0
