time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1463084349,2001:470:83ae:2:212:6d02::400f,1,0,0,0,0,0,0,255,0,0,0,0
1463084349,2001:470:83ae:2:212:6d02::400f,2,3,3,1,0,2,0,1,0,0,0,0
1463084349,2001:470:83ae:2:212:6d02::400f,3,0,0,0,0,0,0,255,0,0,0,0
1463084349,2001:470:83ae:2:212:6d02::400f,4,1,1,0,0,1,0,255,0,0,0,0
1463084349,2001:470:83ae:2:212:6d02::400f,5,0,0,0,0,0,0,255,0,0,0,0
1463084350,2001:470:83ae:2:212:6d02::400f,6,0,0,0,0,0,0,255,0,0,0,0
1463084350,2001:470:83ae:2:212:6d02::400f,7,3,3,1,0,1,0,1,0,0,0,0
1463084350,2001:470:83ae:2:212:6d02::400f,8,1,1,1,0,0,0,1,0,0,0,0
1463084350,2001:470:83ae:2:212:6d02::400f,9,1,1,1,0,0,0,1,0,0,0,0
1463084350,2001:470:83ae:2:212:6d02::400f,10,0,0,0,0,0,0,1,0,0,0,0
1463084351,2001:470:83ae:2:212:6d02::400f,11,1,1,0,0,1,0,1,0,0,0,0
1463084351,2001:470:83ae:2:212:6d02::400f,12,1,1,1,0,0,0,1,0,0,0,0
1463084351,2001:470:83ae:2:212:6d02::400f,13,1,1,0,0,0,0,1,0,0,0,0
1463084351,2001:470:83ae:2:212:6d02::400f,14,0,0,0,0,0,0,1,0,0,0,0
1463084351,2001:470:83ae:2:212:6d02::400f,15,0,0,0,0,0,0,1,0,0,0,0
1463084351,2001:470:83ae:2:212:6d02::400f,16,0,0,0,0,0,0,1,0,0,0,0
1463084352,2001:470:83ae:2:212:6d02::400f,17,0,0,0,0,0,0,1,0,0,0,0
1463084352,2001:470:83ae:2:212:6d02::400f,18,1,1,1,0,0,0,1,0,0,0,0
1463084352,2001:470:83ae:2:212:6d02::400f,19,1,1,0,0,0,0,1,0,0,0,0
1463084352,2001:470:83ae:2:212:6d02::400f,20,0,0,0,0,0,0,1,0,0,0,0
1463084352,2001:470:83ae:2:212:6d02::400f,21,0,0,0,0,0,0,1,0,0,0,0
1463084352,2001:470:83ae:2:212:6d02::400f,22,1,1,0,0,1,0,1,0,0,0,0
1463084353,2001:470:83ae:2:212:6d02::400f,23,0,0,0,0,0,0,1,0,0,0,0
1463084353,2001:470:83ae:2:212:6d02::400f,24,0,0,0,0,0,0,1,0,0,0,0
1463084353,2001:470:83ae:2:212:6d02::400f,25,1,1,0,0,0,0,1,0,0,0,0
1463084353,2001:470:83ae:2:212:6d02::400f,26,0,0,0,0,0,0,1,0,0,0,0
1463084353,2001:470:83ae:2:212:6d02::400f,27,1,1,1,0,0,0,1,0,0,0,0
1463084353,2001:470:83ae:2:212:6d02::400f,28,0,0,0,0,0,0,1,0,0,0,0
1463084354,2001:470:83ae:2:212:6d02::400f,29,0,0,0,0,0,0,1,0,0,0,0
1463084354,2001:470:83ae:2:212:6d02::400f,30,0,0,0,0,0,0,1,0,0,0,0
1463084354,2001:470:83ae:2:212:6d02::400f,31,1,1,0,0,0,0,1,0,0,0,0
1463084354,2001:470:83ae:2:212:6d02::400f,32,0,0,0,0,0,0,1,0,0,0,0
1463084354,2001:470:83ae:2:212:6d02::400f,33,0,0,0,0,0,0,1,0,0,0,0
1463084354,2001:470:83ae:2:212:6d02::400f,34,0,0,0,0,0,0,1,0,0,0,0
