time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1463030164,2001:470:83ae:2:212:6d02::4043,1,0,0,0,0,0,0,255,0,0,0,0
1463030164,2001:470:83ae:2:212:6d02::4043,2,2,2,0,0,2,0,1,0,0,0,0
1463030165,2001:470:83ae:2:212:6d02::4043,3,2,2,2,0,0,0,1,0,0,0,0
1463030165,2001:470:83ae:2:212:6d02::4043,4,1,1,0,0,1,0,1,0,0,0,0
1463030165,2001:470:83ae:2:212:6d02::4043,5,2,2,1,0,1,0,1,0,0,0,0
1463030165,2001:470:83ae:2:212:6d02::4043,6,1,1,0,0,1,0,1,0,0,0,0
1463030165,2001:470:83ae:2:212:6d02::4043,7,2,2,1,0,0,0,1,0,0,0,0
1463030165,2001:470:83ae:2:212:6d02::4043,8,1,1,0,0,0,0,1,0,0,0,0
1463030165,2001:470:83ae:2:212:6d02::4043,9,1,1,0,0,1,0,1,0,0,0,0
1463030166,2001:470:83ae:2:212:6d02::4043,10,0,0,0,0,0,0,1,0,0,0,0
1463030166,2001:470:83ae:2:212:6d02::4043,11,0,0,0,0,0,0,1,0,0,0,0
1463030166,2001:470:83ae:2:212:6d02::4043,12,0,0,0,0,0,0,1,0,0,0,0
1463030166,2001:470:83ae:2:212:6d02::4043,13,1,1,0,0,0,0,1,0,0,0,0
1463030166,2001:470:83ae:2:212:6d02::4043,14,2,2,1,0,0,0,1,0,0,0,0
1463030167,2001:470:83ae:2:212:6d02::4043,15,0,0,0,0,0,0,1,0,0,0,0
1463030167,2001:470:83ae:2:212:6d02::4043,16,0,0,0,0,0,0,1,0,0,0,0
1463030167,2001:470:83ae:2:212:6d02::4043,17,0,0,0,0,0,0,1,0,0,0,0
1463030167,2001:470:83ae:2:212:6d02::4043,18,0,0,0,0,0,0,1,0,0,0,0
1463030167,2001:470:83ae:2:212:6d02::4043,19,1,1,0,0,0,0,1,0,0,0,0
1463030167,2001:470:83ae:2:212:6d02::4043,20,1,1,0,0,0,0,1,0,0,0,0
1463030168,2001:470:83ae:2:212:6d02::4043,21,1,1,1,0,0,0,1,0,0,0,0
1463030168,2001:470:83ae:2:212:6d02::4043,22,0,0,0,0,0,0,1,0,0,0,0
1463030168,2001:470:83ae:2:212:6d02::4043,23,0,0,0,0,0,0,1,0,0,0,0
1463030168,2001:470:83ae:2:212:6d02::4043,24,0,0,0,0,0,0,1,0,0,0,0
