time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1463029991,2001:470:83ae:2:212:6d02::4013,1,0,0,0,0,0,0,255,0,0,0,0
1463029991,2001:470:83ae:2:212:6d02::4013,2,2,2,1,0,1,0,2,0,0,0,0
1463029991,2001:470:83ae:2:212:6d02::4013,3,1,1,1,0,0,0,2,0,0,0,0
1463029991,2001:470:83ae:2:212:6d02::4013,4,1,1,1,0,0,0,2,0,0,0,0
1463029991,2001:470:83ae:2:212:6d02::4013,5,0,0,0,0,0,0,2,0,0,0,0
1463029992,2001:470:83ae:2:212:6d02::4013,6,1,1,1,0,0,0,2,0,0,0,0
1463029992,2001:470:83ae:2:212:6d02::4013,7,1,1,0,0,0,0,2,0,0,0,0
1463029992,2001:470:83ae:2:212:6d02::4013,8,0,0,0,0,0,0,2,0,0,0,0
1463029992,2001:470:83ae:2:212:6d02::4013,9,0,0,0,0,0,0,2,0,0,0,0
1463029992,2001:470:83ae:2:212:6d02::4013,10,0,0,0,0,0,0,2,0,0,0,0
1463029992,2001:470:83ae:2:212:6d02::4013,11,1,1,1,0,0,0,1,0,0,0,0
1463029993,2001:470:83ae:2:212:6d02::4013,12,1,1,1,0,0,0,1,0,0,0,0
1463029993,2001:470:83ae:2:212:6d02::4013,13,2,2,1,0,0,0,1,0,0,0,0
1463029993,2001:470:83ae:2:212:6d02::4013,14,0,0,0,0,0,0,1,0,0,0,0
1463029993,2001:470:83ae:2:212:6d02::4013,15,0,0,0,0,0,0,1,0,0,0,0
1463029993,2001:470:83ae:2:212:6d02::4013,16,1,1,1,0,0,0,1,0,0,0,0
1463029993,2001:470:83ae:2:212:6d02::4013,17,0,0,0,0,0,0,1,0,0,0,0
1463029994,2001:470:83ae:2:212:6d02::4013,18,0,0,0,0,0,0,1,0,0,0,0
1463029994,2001:470:83ae:2:212:6d02::4013,19,1,1,0,0,0,0,1,0,0,0,0
1463029994,2001:470:83ae:2:212:6d02::4013,20,0,0,0,0,0,0,1,0,0,0,0
1463029994,2001:470:83ae:2:212:6d02::4013,21,0,0,0,0,0,0,1,0,0,0,0
1463029994,2001:470:83ae:2:212:6d02::4013,22,1,1,1,0,0,0,1,0,0,0,0
1463029994,2001:470:83ae:2:212:6d02::4013,23,0,0,0,0,0,0,1,0,0,0,0
1463029995,2001:470:83ae:2:212:6d02::4013,24,0,0,0,0,0,0,1,0,0,0,0
1463029995,2001:470:83ae:2:212:6d02::4013,25,1,1,0,0,0,0,1,0,0,0,0
1463029995,2001:470:83ae:2:212:6d02::4013,26,0,0,0,0,0,0,1,0,0,0,0
1463029995,2001:470:83ae:2:212:6d02::4013,27,0,0,0,0,0,0,1,0,0,0,0
1463029995,2001:470:83ae:2:212:6d02::4013,28,0,0,0,0,0,0,1,0,0,0,0
1463029995,2001:470:83ae:2:212:6d02::4013,29,0,0,0,0,0,0,1,0,0,0,0
1463029996,2001:470:83ae:2:212:6d02::4013,30,0,0,0,0,0,0,1,0,0,0,0
1463029996,2001:470:83ae:2:212:6d02::4013,31,1,1,0,0,0,0,1,0,0,0,0
1463029996,2001:470:83ae:2:212:6d02::4013,32,0,0,0,0,0,0,1,0,0,0,0
1463029996,2001:470:83ae:2:212:6d02::4013,33,0,0,0,0,0,0,1,0,0,0,0
1463029996,2001:470:83ae:2:212:6d02::4013,34,0,0,0,0,0,0,1,0,0,0,0
1463029996,2001:470:83ae:2:212:6d02::4013,35,1,1,1,0,0,0,1,0,0,0,0
1463029997,2001:470:83ae:2:212:6d02::4013,36,0,0,0,0,0,0,1,0,0,0,0
1463029997,2001:470:83ae:2:212:6d02::4013,37,1,1,0,0,0,0,1,0,0,0,0
1463029997,2001:470:83ae:2:212:6d02::4013,38,0,0,0,0,0,0,1,0,0,0,0
1463029997,2001:470:83ae:2:212:6d02::4013,39,0,0,0,0,0,0,1,0,0,0,0
1463029997,2001:470:83ae:2:212:6d02::4013,40,0,0,0,0,0,0,1,0,0,0,0
1463029997,2001:470:83ae:2:212:6d02::4013,41,0,0,0,0,0,0,1,0,0,0,0
1463029998,2001:470:83ae:2:212:6d02::4013,42,0,0,0,0,0,0,1,0,0,0,0
1463029999,2001:470:83ae:2:212:6d02::4013,43,1,1,0,0,0,0,1,0,0,0,0
1463029999,2001:470:83ae:2:212:6d02::4013,44,0,0,0,0,0,0,1,0,0,0,0
1463030000,2001:470:83ae:2:212:6d02::4013,45,0,0,0,0,0,0,1,0,0,0,0
