time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1463029828,2001:470:83ae:2:212:6d02::4040,1,0,0,0,0,0,0,255,0,0,0,0
1463029828,2001:470:83ae:2:212:6d02::4040,2,3,3,1,0,2,0,2,0,0,0,0
1463029828,2001:470:83ae:2:212:6d02::4040,3,1,1,1,0,0,0,2,0,0,0,0
1463029828,2001:470:83ae:2:212:6d02::4040,4,2,2,1,0,1,0,2,0,0,0,0
1463029828,2001:470:83ae:2:212:6d02::4040,5,1,1,0,0,1,0,2,0,0,0,0
1463029829,2001:470:83ae:2:212:6d02::4040,6,1,1,0,0,1,0,2,0,0,0,0
1463029829,2001:470:83ae:2:212:6d02::4040,7,2,2,1,0,0,0,2,0,0,0,0
1463029829,2001:470:83ae:2:212:6d02::4040,8,0,0,0,0,0,0,2,0,0,0,0
1463029829,2001:470:83ae:2:212:6d02::4040,9,0,0,0,0,0,0,2,0,0,0,0
1463029829,2001:470:83ae:2:212:6d02::4040,10,0,0,0,0,0,0,2,0,0,0,0
1463029829,2001:470:83ae:2:212:6d02::4040,11,0,0,0,0,0,0,2,0,0,0,0
1463029830,2001:470:83ae:2:212:6d02::4040,12,1,1,1,0,0,0,2,0,0,0,0
1463029830,2001:470:83ae:2:212:6d02::4040,13,1,1,0,0,0,0,2,0,0,0,0
1463029830,2001:470:83ae:2:212:6d02::4040,14,0,0,0,0,0,0,2,0,0,0,0
1463029830,2001:470:83ae:2:212:6d02::4040,15,0,0,0,0,0,0,2,0,0,0,0
1463029830,2001:470:83ae:2:212:6d02::4040,16,0,0,0,0,0,0,2,0,0,0,0
1463029830,2001:470:83ae:2:212:6d02::4040,17,0,0,0,0,0,0,2,0,0,0,0
1463029831,2001:470:83ae:2:212:6d02::4040,18,0,0,0,0,0,0,2,0,0,0,0
1463029831,2001:470:83ae:2:212:6d02::4040,19,1,1,0,0,0,0,2,0,0,0,0
1463029831,2001:470:83ae:2:212:6d02::4040,20,0,0,0,0,0,0,2,0,0,0,0
1463029831,2001:470:83ae:2:212:6d02::4040,21,0,0,0,0,0,0,2,0,0,0,0
1463029831,2001:470:83ae:2:212:6d02::4040,22,0,0,0,0,0,0,2,0,0,0,0
1463029831,2001:470:83ae:2:212:6d02::4040,23,0,0,0,0,0,0,2,0,0,0,0
1463029832,2001:470:83ae:2:212:6d02::4040,24,0,0,0,0,0,0,2,0,0,0,0
1463029832,2001:470:83ae:2:212:6d02::4040,25,3,3,2,0,0,0,1,0,0,0,0
1463029832,2001:470:83ae:2:212:6d02::4040,26,1,1,1,0,0,0,1,0,0,0,0
1463029832,2001:470:83ae:2:212:6d02::4040,27,1,1,1,0,0,0,1,0,0,0,0
1463029832,2001:470:83ae:2:212:6d02::4040,28,0,0,0,0,0,0,1,0,0,0,0
1463029832,2001:470:83ae:2:212:6d02::4040,29,0,0,0,0,0,0,1,0,0,0,0
1463029833,2001:470:83ae:2:212:6d02::4040,30,1,1,1,0,0,0,1,0,0,0,0
1463029833,2001:470:83ae:2:212:6d02::4040,31,1,1,0,0,0,0,1,0,0,0,0
1463029833,2001:470:83ae:2:212:6d02::4040,32,0,0,0,0,0,0,1,0,0,0,0
1463029833,2001:470:83ae:2:212:6d02::4040,33,0,0,0,0,0,0,1,0,0,0,0
1463029833,2001:470:83ae:2:212:6d02::4040,34,1,1,1,0,0,0,1,0,0,0,0
1463029833,2001:470:83ae:2:212:6d02::4040,35,0,0,0,0,0,0,1,0,0,0,0
1463029834,2001:470:83ae:2:212:6d02::4040,36,0,0,0,0,0,0,1,0,0,0,0
1463029834,2001:470:83ae:2:212:6d02::4040,37,1,1,0,0,0,0,1,0,0,0,0
1463029834,2001:470:83ae:2:212:6d02::4040,38,0,0,0,0,0,0,1,0,0,0,0
1463029834,2001:470:83ae:2:212:6d02::4040,39,0,0,0,0,0,0,1,0,0,0,0
1463029834,2001:470:83ae:2:212:6d02::4040,40,0,0,0,0,0,0,1,0,0,0,0
1463029835,2001:470:83ae:2:212:6d02::4040,41,0,0,0,0,0,0,1,0,0,0,0
1463029835,2001:470:83ae:2:212:6d02::4040,42,0,0,0,0,0,0,1,0,0,0,0
1463029835,2001:470:83ae:2:212:6d02::4040,43,1,1,0,0,0,0,1,0,0,0,0
1463029835,2001:470:83ae:2:212:6d02::4040,44,0,0,0,0,0,0,1,0,0,0,0
1463029835,2001:470:83ae:2:212:6d02::4040,45,0,0,0,0,0,0,1,0,0,0,0
1463029836,2001:470:83ae:2:212:6d02::4040,46,0,0,0,0,0,0,1,0,0,0,0
1463029836,2001:470:83ae:2:212:6d02::4040,47,1,1,1,0,0,0,1,0,0,0,0
1463029836,2001:470:83ae:2:212:6d02::4040,48,0,0,0,0,0,0,1,0,0,0,0
1463029836,2001:470:83ae:2:212:6d02::4040,49,1,1,0,0,0,0,1,0,0,0,0
1463029836,2001:470:83ae:2:212:6d02::4040,50,0,0,0,0,0,0,1,0,0,0,0
1463029836,2001:470:83ae:2:212:6d02::4040,51,0,0,0,0,0,0,1,0,0,0,0
1463029837,2001:470:83ae:2:212:6d02::4040,52,0,0,0,0,0,0,1,0,0,0,0
1463029837,2001:470:83ae:2:212:6d02::4040,53,0,0,0,0,0,0,1,0,0,0,0
1463029837,2001:470:83ae:2:212:6d02::4040,54,0,0,0,0,0,0,1,0,0,0,0
1463029837,2001:470:83ae:2:212:6d02::4040,55,1,1,0,0,0,0,1,0,0,0,0
1463029837,2001:470:83ae:2:212:6d02::4040,56,0,0,0,0,0,0,1,0,0,0,0
1463029838,2001:470:83ae:2:212:6d02::4040,57,0,0,0,0,0,0,1,0,0,0,0
1463029838,2001:470:83ae:2:212:6d02::4040,58,0,0,0,0,0,0,1,0,0,0,0
1463029838,2001:470:83ae:2:212:6d02::4040,59,0,0,0,0,0,0,1,0,0,0,0
1463029838,2001:470:83ae:2:212:6d02::4040,60,0,0,0,0,0,0,1,0,0,0,0
1463029838,2001:470:83ae:2:212:6d02::4040,61,0,0,0,0,0,0,1,0,0,0,0
1463029839,2001:470:83ae:2:212:6d02::4040,62,0,0,0,0,0,0,1,0,0,0,0
1463029839,2001:470:83ae:2:212:6d02::4040,63,0,0,0,0,0,0,1,0,0,0,0
1463029839,2001:470:83ae:2:212:6d02::4040,64,0,0,0,0,0,0,1,0,0,0,0
1463029839,2001:470:83ae:2:212:6d02::4040,65,0,0,0,0,0,0,1,0,0,0,0
1463029839,2001:470:83ae:2:212:6d02::4040,66,1,1,0,0,0,0,1,0,0,0,0
1463029839,2001:470:83ae:2:212:6d02::4040,67,0,0,0,0,0,0,1,0,0,0,0
1463029840,2001:470:83ae:2:212:6d02::4040,68,0,0,0,0,0,0,1,0,0,0,0
1463029840,2001:470:83ae:2:212:6d02::4040,69,0,0,0,0,0,0,1,0,0,0,0
